config_id,source,direction,entry_pct,exit_pct,take_profit_pct,stop_loss_pct,max_hold_snapshots,notional_pct,max_concurrent,sessions,positive_sessions,total_trades,total_wins,total_losses,total_pnl,avg_pnl,max_drawdown,total_fees
perp_gap_fade_e0p5_x0_tp1p25_sl0p75_h9999_n0p5_m2,perp_gap,fade,0.5,0,1.25,0.75,9999,0.5,2,4,2,7,6,1,28.7046,7.17615,6.076957,7.10393
perp_gap_fade_e0p5_x0_tp1p25_sl0p75_h9999_n0p5_m5,perp_gap,fade,0.5,0,1.25,0.75,9999,0.5,5,4,2,7,6,1,28.7046,7.17615,6.076957,7.10393
perp_gap_fade_e0p5_x0_tp1p25_sl0p75_h9999_n0p5_m8,perp_gap,fade,0.5,0,1.25,0.75,9999,0.5,8,4,2,7,6,1,28.7046,7.17615,6.076957,7.10393
perp_gap_fade_e0p5_x0p1_tp0p75_sl0p75_h9999_n0p5_m2,perp_gap,fade,0.5,0.1,0.75,0.75,9999,0.5,2,4,2,7,6,1,28.415147,7.103787,6.076957,7.103153
perp_gap_fade_e0p5_x0p1_tp0p75_sl0p75_h9999_n0p5_m5,perp_gap,fade,0.5,0.1,0.75,0.75,9999,0.5,5,4,2,7,6,1,28.415147,7.103787,6.076957,7.103153
perp_gap_fade_e0p5_x0p1_tp0p75_sl0p75_h9999_n0p5_m8,perp_gap,fade,0.5,0.1,0.75,0.75,9999,0.5,8,4,2,7,6,1,28.415147,7.103787,6.076957,7.103153
perp_gap_fade_e0p5_x0p1_tp1p25_sl0p75_h9999_n0p5_m2,perp_gap,fade,0.5,0.1,1.25,0.75,9999,0.5,2,4,2,7,6,1,28.415147,7.103787,6.076957,7.103153
perp_gap_fade_e0p5_x0p1_tp1p25_sl0p75_h9999_n0p5_m5,perp_gap,fade,0.5,0.1,1.25,0.75,9999,0.5,5,4,2,7,6,1,28.415147,7.103787,6.076957,7.103153
perp_gap_fade_e0p5_x0p1_tp1p25_sl0p75_h9999_n0p5_m8,perp_gap,fade,0.5,0.1,1.25,0.75,9999,0.5,8,4,2,7,6,1,28.415147,7.103787,6.076957,7.103153
perp_gap_fade_e0p2_x0_tp1p25_sl0p75_h9999_n0p2_m8,perp_gap,fade,0.2,0,1.25,0.75,9999,0.2,8,4,2,49,25,24,28.135249,7.033812,9.131983,19.033226
perp_gap_fade_e0p2_x0_tp1p25_sl1p25_h9999_n0p2_m8,perp_gap,fade,0.2,0,1.25,1.25,9999,0.2,8,4,2,47,23,24,28.134753,7.033688,7.10795,18.23746
perp_gap_fade_e0p2_x0_tp1p25_sl0p75_h9999_n0p2_m5,perp_gap,fade,0.2,0,1.25,0.75,9999,0.2,5,4,2,47,24,23,28.113765,7.028441,9.246951,19.003853
perp_gap_fade_e0p2_x0_tp1p25_sl2p5_h9999_n0p2_m5,perp_gap,fade,0.2,0,1.25,2.5,9999,0.2,5,4,2,36,18,18,28.052812,7.013203,7.336342,14.54729
perp_gap_fade_e0p5_x0_tp2_sl1p25_h9999_n0p35_m2,perp_gap,fade,0.5,0,2,1.25,9999,0.35,2,4,2,6,6,0,27.992028,6.998007,5.030106,4.260914
perp_gap_fade_e0p5_x0_tp2_sl1p25_h9999_n0p35_m5,perp_gap,fade,0.5,0,2,1.25,9999,0.35,5,4,2,6,6,0,27.992028,6.998007,5.030106,4.260914
perp_gap_fade_e0p5_x0_tp2_sl1p25_h9999_n0p35_m8,perp_gap,fade,0.5,0,2,1.25,9999,0.35,8,4,2,6,6,0,27.992028,6.998007,5.030106,4.260914
perp_gap_fade_e0p5_x0_tp2_sl2p5_h9999_n0p35_m2,perp_gap,fade,0.5,0,2,2.5,9999,0.35,2,4,2,6,6,0,27.992028,6.998007,5.030106,4.260914
perp_gap_fade_e0p5_x0_tp2_sl2p5_h9999_n0p35_m5,perp_gap,fade,0.5,0,2,2.5,9999,0.35,5,4,2,6,6,0,27.992028,6.998007,5.030106,4.260914
perp_gap_fade_e0p5_x0_tp2_sl2p5_h9999_n0p35_m8,perp_gap,fade,0.5,0,2,2.5,9999,0.35,8,4,2,6,6,0,27.992028,6.998007,5.030106,4.260914
perp_gap_fade_e0p35_x0p1_tp1p25_sl0p75_h9999_n0p35_m2,perp_gap,fade,0.35,0.1,1.25,0.75,9999,0.35,2,4,2,20,15,5,27.943864,6.985966,7.569641,14.196226
perp_gap_fade_e0p35_x0p1_tp1p25_sl1p25_h9999_n0p35_m2,perp_gap,fade,0.35,0.1,1.25,1.25,9999,0.35,2,4,2,20,15,5,27.943864,6.985966,7.569641,14.196226
perp_gap_fade_e0p35_x0p1_tp1p25_sl2p5_h9999_n0p35_m2,perp_gap,fade,0.35,0.1,1.25,2.5,9999,0.35,2,4,2,20,15,5,27.943864,6.985966,7.569641,14.196226
perp_gap_fade_e0p1_x0_tp2_sl2p5_h9999_n0p35_m5,perp_gap,fade,0.1,0,2,2.5,9999,0.35,5,4,2,13,7,6,27.65509,6.913772,7.592325,8.783033
perp_gap_fade_e0p1_x0_tp2_sl2p5_h9999_n0p35_m8,perp_gap,fade,0.1,0,2,2.5,9999,0.35,8,4,2,13,7,6,27.65509,6.913772,7.592325,8.783033
perp_gap_fade_e0p35_x0_tp2_sl0p75_h9999_n0p2_m2,perp_gap,fade,0.35,0,2,0.75,9999,0.2,2,4,2,13,11,2,27.571451,6.892863,3.510522,5.26868
perp_gap_fade_e0p35_x0_tp2_sl1p25_h9999_n0p2_m2,perp_gap,fade,0.35,0,2,1.25,9999,0.2,2,4,2,11,9,2,27.557077,6.889269,3.349312,4.458505
perp_gap_fade_e0p35_x0_tp2_sl2p5_h9999_n0p2_m2,perp_gap,fade,0.35,0,2,2.5,9999,0.2,2,4,2,11,9,2,27.557077,6.889269,3.349312,4.458505
perp_gap_fade_e0p5_x0p1_tp2_sl0p75_h15_n0p5_m2,perp_gap,fade,0.5,0.1,2,0.75,15,0.5,2,4,2,9,6,3,27.547454,6.886864,3.779008,9.124002
perp_gap_fade_e0p5_x0p1_tp2_sl0p75_h15_n0p5_m5,perp_gap,fade,0.5,0.1,2,0.75,15,0.5,5,4,2,9,6,3,27.547454,6.886864,3.779008,9.124002
perp_gap_fade_e0p5_x0p1_tp2_sl0p75_h15_n0p5_m8,perp_gap,fade,0.5,0.1,2,0.75,15,0.5,8,4,2,9,6,3,27.547454,6.886864,3.779008,9.124002
perp_gap_fade_e0p5_x0p1_tp2_sl1p25_h15_n0p5_m2,perp_gap,fade,0.5,0.1,2,1.25,15,0.5,2,4,2,9,6,3,27.547454,6.886864,3.779008,9.124002
perp_gap_fade_e0p5_x0p1_tp2_sl1p25_h15_n0p5_m5,perp_gap,fade,0.5,0.1,2,1.25,15,0.5,5,4,2,9,6,3,27.547454,6.886864,3.779008,9.124002
perp_gap_fade_e0p5_x0p1_tp2_sl1p25_h15_n0p5_m8,perp_gap,fade,0.5,0.1,2,1.25,15,0.5,8,4,2,9,6,3,27.547454,6.886864,3.779008,9.124002
perp_gap_fade_e0p5_x0p1_tp2_sl2p5_h15_n0p5_m2,perp_gap,fade,0.5,0.1,2,2.5,15,0.5,2,4,2,9,6,3,27.547454,6.886864,3.779008,9.124002
perp_gap_fade_e0p5_x0p1_tp2_sl2p5_h15_n0p5_m5,perp_gap,fade,0.5,0.1,2,2.5,15,0.5,5,4,2,9,6,3,27.547454,6.886864,3.779008,9.124002
perp_gap_fade_e0p5_x0p1_tp2_sl2p5_h15_n0p5_m8,perp_gap,fade,0.5,0.1,2,2.5,15,0.5,8,4,2,9,6,3,27.547454,6.886864,3.779008,9.124002
perp_gap_fade_e0p5_x0_tp1p25_sl1p25_h9999_n0p35_m2,perp_gap,fade,0.5,0,1.25,1.25,9999,0.35,2,4,2,7,7,0,27.498542,6.874636,3.444615,4.976211
perp_gap_fade_e0p5_x0_tp1p25_sl1p25_h9999_n0p35_m5,perp_gap,fade,0.5,0,1.25,1.25,9999,0.35,5,4,2,7,7,0,27.498542,6.874636,3.444615,4.976211
perp_gap_fade_e0p5_x0_tp1p25_sl1p25_h9999_n0p35_m8,perp_gap,fade,0.5,0,1.25,1.25,9999,0.35,8,4,2,7,7,0,27.498542,6.874636,3.444615,4.976211
perp_gap_fade_e0p5_x0_tp1p25_sl2p5_h9999_n0p35_m2,perp_gap,fade,0.5,0,1.25,2.5,9999,0.35,2,4,2,7,7,0,27.498542,6.874636,3.444615,4.976211
perp_gap_fade_e0p5_x0_tp1p25_sl2p5_h9999_n0p35_m5,perp_gap,fade,0.5,0,1.25,2.5,9999,0.35,5,4,2,7,7,0,27.498542,6.874636,3.444615,4.976211
perp_gap_fade_e0p5_x0_tp1p25_sl2p5_h9999_n0p35_m8,perp_gap,fade,0.5,0,1.25,2.5,9999,0.35,8,4,2,7,7,0,27.498542,6.874636,3.444615,4.976211
perp_gap_fade_e0p35_x0_tp2_sl0p75_h9999_n0p2_m5,perp_gap,fade,0.35,0,2,0.75,9999,0.2,5,4,2,17,13,4,27.344145,6.836036,3.958919,6.886558
perp_gap_fade_e0p35_x0_tp2_sl0p75_h9999_n0p2_m8,perp_gap,fade,0.35,0,2,0.75,9999,0.2,8,4,2,17,13,4,27.344145,6.836036,3.958919,6.886558
perp_gap_fade_e0p5_x0p1_tp1p25_sl1p25_h9999_n0p35_m2,perp_gap,fade,0.5,0.1,1.25,1.25,9999,0.35,2,4,2,7,7,0,27.297214,6.824304,3.444615,4.97577
perp_gap_fade_e0p5_x0p1_tp1p25_sl1p25_h9999_n0p35_m5,perp_gap,fade,0.5,0.1,1.25,1.25,9999,0.35,5,4,2,7,7,0,27.297214,6.824304,3.444615,4.97577
perp_gap_fade_e0p5_x0p1_tp1p25_sl1p25_h9999_n0p35_m8,perp_gap,fade,0.5,0.1,1.25,1.25,9999,0.35,8,4,2,7,7,0,27.297214,6.824304,3.444615,4.97577
perp_gap_fade_e0p5_x0p1_tp1p25_sl2p5_h9999_n0p35_m2,perp_gap,fade,0.5,0.1,1.25,2.5,9999,0.35,2,4,2,7,7,0,27.297214,6.824304,3.444615,4.97577
perp_gap_fade_e0p5_x0p1_tp1p25_sl2p5_h9999_n0p35_m5,perp_gap,fade,0.5,0.1,1.25,2.5,9999,0.35,5,4,2,7,7,0,27.297214,6.824304,3.444615,4.97577
perp_gap_fade_e0p5_x0p1_tp1p25_sl2p5_h9999_n0p35_m8,perp_gap,fade,0.5,0.1,1.25,2.5,9999,0.35,8,4,2,7,7,0,27.297214,6.824304,3.444615,4.97577
perp_gap_fade_e0p35_x0_tp0p75_sl0p75_h9999_n0p35_m2,perp_gap,fade,0.35,0,0.75,0.75,9999,0.35,2,4,2,17,11,6,27.213554,6.803389,6.683387,12.064162
perp_gap_fade_e0p2_x0_tp2_sl0p75_h9999_n0p2_m8,perp_gap,fade,0.2,0,2,0.75,9999,0.2,8,4,2,42,18,24,27.19852,6.79963,9.196663,15.794064
perp_gap_fade_e0p2_x0_tp2_sl2p5_h9999_n0p35_m5,perp_gap,fade,0.2,0,2,2.5,9999,0.35,5,4,2,13,7,6,27.189521,6.79738,7.592325,8.782567
perp_gap_fade_e0p2_x0_tp2_sl2p5_h9999_n0p35_m8,perp_gap,fade,0.2,0,2,2.5,9999,0.35,8,4,2,13,7,6,27.189521,6.79738,7.592325,8.782567
perp_gap_fade_e0p35_x0p1_tp1p25_sl0p75_h9999_n0p5_m2,perp_gap,fade,0.35,0.1,1.25,0.75,9999,0.5,2,4,2,15,10,5,27.060603,6.765151,11.424699,15.216346
perp_gap_fade_e0p35_x0p1_tp1p25_sl0p75_h9999_n0p5_m5,perp_gap,fade,0.35,0.1,1.25,0.75,9999,0.5,5,4,2,15,10,5,27.060603,6.765151,11.424699,15.216346
perp_gap_fade_e0p35_x0p1_tp1p25_sl0p75_h9999_n0p5_m8,perp_gap,fade,0.35,0.1,1.25,0.75,9999,0.5,8,4,2,15,10,5,27.060603,6.765151,11.424699,15.216346
perp_gap_fade_e0p35_x0p1_tp1p25_sl1p25_h9999_n0p5_m2,perp_gap,fade,0.35,0.1,1.25,1.25,9999,0.5,2,4,2,15,10,5,27.060603,6.765151,11.424699,15.216346
perp_gap_fade_e0p35_x0p1_tp1p25_sl1p25_h9999_n0p5_m5,perp_gap,fade,0.35,0.1,1.25,1.25,9999,0.5,5,4,2,15,10,5,27.060603,6.765151,11.424699,15.216346
perp_gap_fade_e0p35_x0p1_tp1p25_sl1p25_h9999_n0p5_m8,perp_gap,fade,0.35,0.1,1.25,1.25,9999,0.5,8,4,2,15,10,5,27.060603,6.765151,11.424699,15.216346
perp_gap_fade_e0p35_x0p1_tp1p25_sl2p5_h9999_n0p5_m2,perp_gap,fade,0.35,0.1,1.25,2.5,9999,0.5,2,4,2,15,10,5,27.060603,6.765151,11.424699,15.216346
perp_gap_fade_e0p35_x0p1_tp1p25_sl2p5_h9999_n0p5_m5,perp_gap,fade,0.35,0.1,1.25,2.5,9999,0.5,5,4,2,15,10,5,27.060603,6.765151,11.424699,15.216346
perp_gap_fade_e0p35_x0p1_tp1p25_sl2p5_h9999_n0p5_m8,perp_gap,fade,0.35,0.1,1.25,2.5,9999,0.5,8,4,2,15,10,5,27.060603,6.765151,11.424699,15.216346
perp_gap_fade_e0p5_x0p1_tp0p75_sl0p75_h15_n0p5_m2,perp_gap,fade,0.5,0.1,0.75,0.75,15,0.5,2,4,2,9,6,3,26.84706,6.711765,3.776405,9.120493
perp_gap_fade_e0p5_x0p1_tp0p75_sl0p75_h15_n0p5_m5,perp_gap,fade,0.5,0.1,0.75,0.75,15,0.5,5,4,2,9,6,3,26.84706,6.711765,3.776405,9.120493
perp_gap_fade_e0p5_x0p1_tp0p75_sl0p75_h15_n0p5_m8,perp_gap,fade,0.5,0.1,0.75,0.75,15,0.5,8,4,2,9,6,3,26.84706,6.711765,3.776405,9.120493
perp_gap_fade_e0p5_x0p1_tp0p75_sl1p25_h15_n0p5_m2,perp_gap,fade,0.5,0.1,0.75,1.25,15,0.5,2,4,2,9,6,3,26.84706,6.711765,3.776405,9.120493
perp_gap_fade_e0p5_x0p1_tp0p75_sl1p25_h15_n0p5_m5,perp_gap,fade,0.5,0.1,0.75,1.25,15,0.5,5,4,2,9,6,3,26.84706,6.711765,3.776405,9.120493
perp_gap_fade_e0p5_x0p1_tp0p75_sl1p25_h15_n0p5_m8,perp_gap,fade,0.5,0.1,0.75,1.25,15,0.5,8,4,2,9,6,3,26.84706,6.711765,3.776405,9.120493
perp_gap_fade_e0p5_x0p1_tp0p75_sl2p5_h15_n0p5_m2,perp_gap,fade,0.5,0.1,0.75,2.5,15,0.5,2,4,2,9,6,3,26.84706,6.711765,3.776405,9.120493
perp_gap_fade_e0p5_x0p1_tp0p75_sl2p5_h15_n0p5_m5,perp_gap,fade,0.5,0.1,0.75,2.5,15,0.5,5,4,2,9,6,3,26.84706,6.711765,3.776405,9.120493
perp_gap_fade_e0p5_x0p1_tp0p75_sl2p5_h15_n0p5_m8,perp_gap,fade,0.5,0.1,0.75,2.5,15,0.5,8,4,2,9,6,3,26.84706,6.711765,3.776405,9.120493
perp_gap_fade_e0p5_x0p1_tp1p25_sl0p75_h15_n0p5_m2,perp_gap,fade,0.5,0.1,1.25,0.75,15,0.5,2,4,2,9,6,3,26.84706,6.711765,3.776405,9.120493
perp_gap_fade_e0p5_x0p1_tp1p25_sl0p75_h15_n0p5_m5,perp_gap,fade,0.5,0.1,1.25,0.75,15,0.5,5,4,2,9,6,3,26.84706,6.711765,3.776405,9.120493
perp_gap_fade_e0p5_x0p1_tp1p25_sl0p75_h15_n0p5_m8,perp_gap,fade,0.5,0.1,1.25,0.75,15,0.5,8,4,2,9,6,3,26.84706,6.711765,3.776405,9.120493
perp_gap_fade_e0p5_x0p1_tp1p25_sl1p25_h15_n0p5_m2,perp_gap,fade,0.5,0.1,1.25,1.25,15,0.5,2,4,2,9,6,3,26.84706,6.711765,3.776405,9.120493
perp_gap_fade_e0p5_x0p1_tp1p25_sl1p25_h15_n0p5_m5,perp_gap,fade,0.5,0.1,1.25,1.25,15,0.5,5,4,2,9,6,3,26.84706,6.711765,3.776405,9.120493
perp_gap_fade_e0p5_x0p1_tp1p25_sl1p25_h15_n0p5_m8,perp_gap,fade,0.5,0.1,1.25,1.25,15,0.5,8,4,2,9,6,3,26.84706,6.711765,3.776405,9.120493
perp_gap_fade_e0p5_x0p1_tp1p25_sl2p5_h15_n0p5_m2,perp_gap,fade,0.5,0.1,1.25,2.5,15,0.5,2,4,2,9,6,3,26.84706,6.711765,3.776405,9.120493
perp_gap_fade_e0p5_x0p1_tp1p25_sl2p5_h15_n0p5_m5,perp_gap,fade,0.5,0.1,1.25,2.5,15,0.5,5,4,2,9,6,3,26.84706,6.711765,3.776405,9.120493
perp_gap_fade_e0p5_x0p1_tp1p25_sl2p5_h15_n0p5_m8,perp_gap,fade,0.5,0.1,1.25,2.5,15,0.5,8,4,2,9,6,3,26.84706,6.711765,3.776405,9.120493
perp_gap_fade_e0p5_x0_tp0p75_sl0p75_h15_n0p5_m2,perp_gap,fade,0.5,0,0.75,0.75,15,0.5,2,4,2,9,6,3,26.668976,6.667244,3.776405,9.120138
perp_gap_fade_e0p5_x0_tp0p75_sl0p75_h15_n0p5_m5,perp_gap,fade,0.5,0,0.75,0.75,15,0.5,5,4,2,9,6,3,26.668976,6.667244,3.776405,9.120138
perp_gap_fade_e0p5_x0_tp0p75_sl0p75_h15_n0p5_m8,perp_gap,fade,0.5,0,0.75,0.75,15,0.5,8,4,2,9,6,3,26.668976,6.667244,3.776405,9.120138
perp_gap_fade_e0p5_x0_tp0p75_sl1p25_h15_n0p5_m2,perp_gap,fade,0.5,0,0.75,1.25,15,0.5,2,4,2,9,6,3,26.668976,6.667244,3.776405,9.120138
perp_gap_fade_e0p5_x0_tp0p75_sl1p25_h15_n0p5_m5,perp_gap,fade,0.5,0,0.75,1.25,15,0.5,5,4,2,9,6,3,26.668976,6.667244,3.776405,9.120138
perp_gap_fade_e0p5_x0_tp0p75_sl1p25_h15_n0p5_m8,perp_gap,fade,0.5,0,0.75,1.25,15,0.5,8,4,2,9,6,3,26.668976,6.667244,3.776405,9.120138
perp_gap_fade_e0p5_x0_tp0p75_sl2p5_h15_n0p5_m2,perp_gap,fade,0.5,0,0.75,2.5,15,0.5,2,4,2,9,6,3,26.668976,6.667244,3.776405,9.120138
perp_gap_fade_e0p5_x0_tp0p75_sl2p5_h15_n0p5_m5,perp_gap,fade,0.5,0,0.75,2.5,15,0.5,5,4,2,9,6,3,26.668976,6.667244,3.776405,9.120138
perp_gap_fade_e0p5_x0_tp0p75_sl2p5_h15_n0p5_m8,perp_gap,fade,0.5,0,0.75,2.5,15,0.5,8,4,2,9,6,3,26.668976,6.667244,3.776405,9.120138
perp_gap_fade_e0p5_x0_tp1p25_sl0p75_h15_n0p5_m2,perp_gap,fade,0.5,0,1.25,0.75,15,0.5,2,4,2,9,6,3,26.668976,6.667244,3.776405,9.120138
perp_gap_fade_e0p5_x0_tp1p25_sl0p75_h15_n0p5_m5,perp_gap,fade,0.5,0,1.25,0.75,15,0.5,5,4,2,9,6,3,26.668976,6.667244,3.776405,9.120138
perp_gap_fade_e0p5_x0_tp1p25_sl0p75_h15_n0p5_m8,perp_gap,fade,0.5,0,1.25,0.75,15,0.5,8,4,2,9,6,3,26.668976,6.667244,3.776405,9.120138
perp_gap_fade_e0p5_x0_tp1p25_sl1p25_h15_n0p5_m2,perp_gap,fade,0.5,0,1.25,1.25,15,0.5,2,4,2,9,6,3,26.668976,6.667244,3.776405,9.120138
perp_gap_fade_e0p5_x0_tp1p25_sl1p25_h15_n0p5_m5,perp_gap,fade,0.5,0,1.25,1.25,15,0.5,5,4,2,9,6,3,26.668976,6.667244,3.776405,9.120138
perp_gap_fade_e0p5_x0_tp1p25_sl1p25_h15_n0p5_m8,perp_gap,fade,0.5,0,1.25,1.25,15,0.5,8,4,2,9,6,3,26.668976,6.667244,3.776405,9.120138
perp_gap_fade_e0p5_x0_tp1p25_sl2p5_h15_n0p5_m2,perp_gap,fade,0.5,0,1.25,2.5,15,0.5,2,4,2,9,6,3,26.668976,6.667244,3.776405,9.120138
perp_gap_fade_e0p5_x0_tp1p25_sl2p5_h15_n0p5_m5,perp_gap,fade,0.5,0,1.25,2.5,15,0.5,5,4,2,9,6,3,26.668976,6.667244,3.776405,9.120138
perp_gap_fade_e0p5_x0_tp1p25_sl2p5_h15_n0p5_m8,perp_gap,fade,0.5,0,1.25,2.5,15,0.5,8,4,2,9,6,3,26.668976,6.667244,3.776405,9.120138
perp_gap_fade_e0p35_x0_tp2_sl1p25_h9999_n0p2_m5,perp_gap,fade,0.35,0,2,1.25,9999,0.2,5,4,2,16,12,4,26.629669,6.657417,4.791582,6.481912
perp_gap_fade_e0p35_x0_tp2_sl1p25_h9999_n0p2_m8,perp_gap,fade,0.35,0,2,1.25,9999,0.2,8,4,2,16,12,4,26.629669,6.657417,4.791582,6.481912
perp_gap_fade_e0p35_x0_tp2_sl2p5_h9999_n0p2_m5,perp_gap,fade,0.35,0,2,2.5,9999,0.2,5,4,2,16,12,4,26.629669,6.657417,4.791582,6.481912
perp_gap_fade_e0p35_x0_tp2_sl2p5_h9999_n0p2_m8,perp_gap,fade,0.35,0,2,2.5,9999,0.2,8,4,2,16,12,4,26.629669,6.657417,4.791582,6.481912
perp_gap_fade_e0p35_x0p1_tp0p75_sl0p75_h9999_n0p35_m2,perp_gap,fade,0.35,0.1,0.75,0.75,9999,0.35,2,4,2,20,15,5,26.061188,6.515297,7.555605,14.1851
perp_gap_fade_e0p35_x0p1_tp0p75_sl0p75_h9999_n0p35_m5,perp_gap,fade,0.35,0.1,0.75,0.75,9999,0.35,5,4,2,20,15,5,26.061188,6.515297,7.555605,14.1851
perp_gap_fade_e0p35_x0p1_tp0p75_sl0p75_h9999_n0p35_m8,perp_gap,fade,0.35,0.1,0.75,0.75,9999,0.35,8,4,2,20,15,5,26.061188,6.515297,7.555605,14.1851
perp_gap_fade_e0p35_x0p1_tp0p75_sl1p25_h9999_n0p35_m2,perp_gap,fade,0.35,0.1,0.75,1.25,9999,0.35,2,4,2,20,15,5,26.061188,6.515297,7.555605,14.1851
perp_gap_fade_e0p35_x0p1_tp0p75_sl1p25_h9999_n0p35_m5,perp_gap,fade,0.35,0.1,0.75,1.25,9999,0.35,5,4,2,20,15,5,26.061188,6.515297,7.555605,14.1851
perp_gap_fade_e0p35_x0p1_tp0p75_sl1p25_h9999_n0p35_m8,perp_gap,fade,0.35,0.1,0.75,1.25,9999,0.35,8,4,2,20,15,5,26.061188,6.515297,7.555605,14.1851
perp_gap_fade_e0p35_x0p1_tp0p75_sl2p5_h9999_n0p35_m2,perp_gap,fade,0.35,0.1,0.75,2.5,9999,0.35,2,4,2,20,15,5,26.061188,6.515297,7.555605,14.1851
perp_gap_fade_e0p35_x0p1_tp0p75_sl2p5_h9999_n0p35_m5,perp_gap,fade,0.35,0.1,0.75,2.5,9999,0.35,5,4,2,20,15,5,26.061188,6.515297,7.555605,14.1851
perp_gap_fade_e0p35_x0p1_tp0p75_sl2p5_h9999_n0p35_m8,perp_gap,fade,0.35,0.1,0.75,2.5,9999,0.35,8,4,2,20,15,5,26.061188,6.515297,7.555605,14.1851
perp_gap_fade_e0p2_x0_tp1p25_sl2p5_h9999_n0p2_m8,perp_gap,fade,0.2,0,1.25,2.5,9999,0.2,8,4,2,46,23,23,26.057323,6.514331,7.424629,16.216154
perp_gap_fade_e0p35_x0_tp2_sl0p75_h15_n0p35_m5,perp_gap,fade,0.35,0,2,0.75,15,0.35,5,4,1,41,18,23,25.987538,6.496885,11.810997,28.619328
perp_gap_fade_e0p35_x0_tp2_sl0p75_h15_n0p35_m8,perp_gap,fade,0.35,0,2,0.75,15,0.35,8,4,1,41,18,23,25.987538,6.496885,11.810997,28.619328
perp_gap_fade_e0p35_x0_tp2_sl1p25_h15_n0p35_m5,perp_gap,fade,0.35,0,2,1.25,15,0.35,5,4,1,41,18,23,25.987538,6.496885,11.810997,28.619328
perp_gap_fade_e0p35_x0_tp2_sl1p25_h15_n0p35_m8,perp_gap,fade,0.35,0,2,1.25,15,0.35,8,4,1,41,18,23,25.987538,6.496885,11.810997,28.619328
perp_gap_fade_e0p35_x0_tp2_sl2p5_h15_n0p35_m5,perp_gap,fade,0.35,0,2,2.5,15,0.35,5,4,1,41,18,23,25.987538,6.496885,11.810997,28.619328
perp_gap_fade_e0p35_x0_tp2_sl2p5_h15_n0p35_m8,perp_gap,fade,0.35,0,2,2.5,15,0.35,8,4,1,41,18,23,25.987538,6.496885,11.810997,28.619328
perp_gap_fade_e0p35_x0_tp1p25_sl1p25_h30_n0p35_m5,perp_gap,fade,0.35,0,1.25,1.25,30,0.35,5,4,2,30,18,12,25.658694,6.414674,8.46775,21.098085
perp_gap_fade_e0p35_x0_tp1p25_sl1p25_h30_n0p35_m8,perp_gap,fade,0.35,0,1.25,1.25,30,0.35,8,4,2,30,18,12,25.658694,6.414674,8.46775,21.098085
perp_gap_fade_e0p35_x0_tp1p25_sl2p5_h30_n0p35_m5,perp_gap,fade,0.35,0,1.25,2.5,30,0.35,5,4,2,30,18,12,25.658694,6.414674,8.46775,21.098085
perp_gap_fade_e0p35_x0_tp1p25_sl2p5_h30_n0p35_m8,perp_gap,fade,0.35,0,1.25,2.5,30,0.35,8,4,2,30,18,12,25.658694,6.414674,8.46775,21.098085
perp_gap_fade_e0p5_x0_tp0p75_sl1p25_h9999_n0p35_m2,perp_gap,fade,0.5,0,0.75,1.25,9999,0.35,2,4,2,7,7,0,25.482753,6.370688,3.444615,4.971372
perp_gap_fade_e0p5_x0_tp0p75_sl1p25_h9999_n0p35_m5,perp_gap,fade,0.5,0,0.75,1.25,9999,0.35,5,4,2,7,7,0,25.482753,6.370688,3.444615,4.971372
perp_gap_fade_e0p5_x0_tp0p75_sl1p25_h9999_n0p35_m8,perp_gap,fade,0.5,0,0.75,1.25,9999,0.35,8,4,2,7,7,0,25.482753,6.370688,3.444615,4.971372
perp_gap_fade_e0p5_x0_tp0p75_sl2p5_h9999_n0p35_m2,perp_gap,fade,0.5,0,0.75,2.5,9999,0.35,2,4,2,7,7,0,25.482753,6.370688,3.444615,4.971372
perp_gap_fade_e0p5_x0_tp0p75_sl2p5_h9999_n0p35_m5,perp_gap,fade,0.5,0,0.75,2.5,9999,0.35,5,4,2,7,7,0,25.482753,6.370688,3.444615,4.971372
perp_gap_fade_e0p5_x0_tp0p75_sl2p5_h9999_n0p35_m8,perp_gap,fade,0.5,0,0.75,2.5,9999,0.35,8,4,2,7,7,0,25.482753,6.370688,3.444615,4.971372
perp_gap_fade_e0p2_x0_tp2_sl0p75_h9999_n0p2_m5,perp_gap,fade,0.2,0,2,0.75,9999,0.2,5,4,2,39,18,21,25.439206,6.359801,9.373099,15.768673
perp_gap_fade_e0p5_x0p1_tp0p75_sl1p25_h9999_n0p35_m2,perp_gap,fade,0.5,0.1,0.75,1.25,9999,0.35,2,4,2,7,7,0,25.281145,6.320286,3.444615,4.970931
perp_gap_fade_e0p5_x0p1_tp0p75_sl1p25_h9999_n0p35_m5,perp_gap,fade,0.5,0.1,0.75,1.25,9999,0.35,5,4,2,7,7,0,25.281145,6.320286,3.444615,4.970931
perp_gap_fade_e0p5_x0p1_tp0p75_sl1p25_h9999_n0p35_m8,perp_gap,fade,0.5,0.1,0.75,1.25,9999,0.35,8,4,2,7,7,0,25.281145,6.320286,3.444615,4.970931
perp_gap_fade_e0p5_x0p1_tp0p75_sl2p5_h9999_n0p35_m2,perp_gap,fade,0.5,0.1,0.75,2.5,9999,0.35,2,4,2,7,7,0,25.281145,6.320286,3.444615,4.970931
