strategy_id,family,params_hash,sessions,trades,blocks,net_pnl,max_dd,fees,slippage,turnover,score_pnl,score_safety,cost_stress_pnl,min_leave_one_session_pnl,leave_one_token_out_pnl,threshold_minus_10_pnl,threshold_plus_10_pnl,profit_concentration,overfit_status
GapFade_perp_gap_entry0_5_exit0_1_tp2_sl0_75_h30_n0_65_m5,GapFade,32dfde04493d599d,4,8,68,40.177928,3.631423,10.613377,5.306688,10613.376303,38.208735,29.308393,38.055253,13.905468,41.481658,36.433025,34.825908,0.653903,pass
GapFade_perp_gap_entry0_5_exit0_1_tp2_sl0_75_h30_n0_65_m8,GapFade,9702308d5c83caf3,4,8,68,40.177928,3.631423,10.613377,5.306688,10613.376303,38.208735,29.308393,38.055253,13.905468,41.481658,36.433025,34.825908,0.653903,pass
GapFade_perp_gap_entry0_5_exit0_1_tp2_sl1_25_h30_n0_65_m2,GapFade,8939fc8719ef5e18,4,8,68,40.177928,3.631423,10.613377,5.306688,10613.376303,38.208735,29.308393,38.055253,13.905468,41.481658,36.433025,34.825908,0.653903,pass
GapFade_perp_gap_entry0_5_exit0_1_tp2_sl1_25_h30_n0_65_m5,GapFade,f570d265bfb53a14,4,8,68,40.177928,3.631423,10.613377,5.306688,10613.376303,38.208735,29.308393,38.055253,13.905468,41.481658,36.433025,34.825908,0.653903,pass
GapFade_perp_gap_entry0_5_exit0_1_tp2_sl1_25_h30_n0_65_m8,GapFade,32648813cf555024,4,8,68,40.177928,3.631423,10.613377,5.306688,10613.376303,38.208735,29.308393,38.055253,13.905468,41.481658,36.433025,34.825908,0.653903,pass
GapFade_perp_gap_entry0_5_exit0_1_tp2_sl2_5_h30_n0_65_m2,GapFade,5ba757350623371c,4,8,68,40.177928,3.631423,10.613377,5.306688,10613.376303,38.208735,29.308393,38.055253,13.905468,41.481658,36.433025,34.825908,0.653903,pass
GapFade_perp_gap_entry0_5_exit0_1_tp2_sl2_5_h30_n0_65_m5,GapFade,8b1823f4ce5cd769,4,8,68,40.177928,3.631423,10.613377,5.306688,10613.376303,38.208735,29.308393,38.055253,13.905468,41.481658,36.433025,34.825908,0.653903,pass
GapFade_perp_gap_entry0_5_exit0_1_tp2_sl2_5_h30_n0_65_m8,GapFade,16e55011e1ef10b2,4,8,68,40.177928,3.631423,10.613377,5.306688,10613.376303,38.208735,29.308393,38.055253,13.905468,41.481658,36.433025,34.825908,0.653903,pass
GapFade_perp_gap_entry0_5_exit0_tp0_75_sl0_75_h30_n0_65_m2,GapFade,5ba8864f4d5b979f,4,8,68,39.901717,3.628178,10.609152,5.304576,10609.151864,37.933757,29.040785,37.779887,14.546548,41.206082,36.179122,34.583053,0.635441,pass
GapFade_perp_gap_entry0_5_exit0_tp0_75_sl0_75_h30_n0_65_m5,GapFade,c0d2eaaed849b142,4,8,68,39.901717,3.628178,10.609152,5.304576,10609.151864,37.933757,29.040785,37.779887,14.546548,41.206082,36.179122,34.583053,0.635441,pass
GapFade_perp_gap_entry0_5_exit0_tp0_75_sl0_75_h30_n0_65_m8,GapFade,9768ffc9dd710284,4,8,68,39.901717,3.628178,10.609152,5.304576,10609.151864,37.933757,29.040785,37.779887,14.546548,41.206082,36.179122,34.583053,0.635441,pass
GapFade_perp_gap_entry0_5_exit0_tp0_75_sl1_25_h30_n0_65_m2,GapFade,a7865bb6852d1d96,4,8,68,39.901717,3.628178,10.609152,5.304576,10609.151864,37.933757,29.040785,37.779887,14.546548,41.206082,36.179122,34.583053,0.635441,pass
GapFade_perp_gap_entry0_5_exit0_tp0_75_sl1_25_h30_n0_65_m5,GapFade,152c183a0d2b5f53,4,8,68,39.901717,3.628178,10.609152,5.304576,10609.151864,37.933757,29.040785,37.779887,14.546548,41.206082,36.179122,34.583053,0.635441,pass
GapFade_perp_gap_entry0_5_exit0_tp0_75_sl1_25_h30_n0_65_m8,GapFade,d833213458e5d93b,4,8,68,39.901717,3.628178,10.609152,5.304576,10609.151864,37.933757,29.040785,37.779887,14.546548,41.206082,36.179122,34.583053,0.635441,pass
GapFade_perp_gap_entry0_5_exit0_tp0_75_sl2_5_h30_n0_65_m2,GapFade,4e81b568d1f235d1,4,8,68,39.901717,3.628178,10.609152,5.304576,10609.151864,37.933757,29.040785,37.779887,14.546548,41.206082,36.179122,34.583053,0.635441,pass
GapFade_perp_gap_entry0_5_exit0_tp0_75_sl2_5_h30_n0_65_m5,GapFade,e7ca1a05cdab42f4,4,8,68,39.901717,3.628178,10.609152,5.304576,10609.151864,37.933757,29.040785,37.779887,14.546548,41.206082,36.179122,34.583053,0.635441,pass
GapFade_perp_gap_entry0_5_exit0_tp0_75_sl2_5_h30_n0_65_m8,GapFade,127ae744cf5af405,4,8,68,39.901717,3.628178,10.609152,5.304576,10609.151864,37.933757,29.040785,37.779887,14.546548,41.206082,36.179122,34.583053,0.635441,pass
GapFade_perp_gap_entry0_5_exit0_tp1_25_sl0_75_h30_n0_65_m2,GapFade,a79b8fc70c3857aa,4,8,68,39.901717,3.628178,10.609152,5.304576,10609.151864,37.933757,29.040785,37.779887,14.546548,41.206082,36.179122,34.583053,0.635441,pass
GapFade_perp_gap_entry0_5_exit0_tp1_25_sl0_75_h30_n0_65_m5,GapFade,3c3ed0f7b263ee32,4,8,68,39.901717,3.628178,10.609152,5.304576,10609.151864,37.933757,29.040785,37.779887,14.546548,41.206082,36.179122,34.583053,0.635441,pass
GapFade_perp_gap_entry0_5_exit0_tp1_25_sl0_75_h30_n0_65_m8,GapFade,5e3b9347721ce2bb,4,8,68,39.901717,3.628178,10.609152,5.304576,10609.151864,37.933757,29.040785,37.779887,14.546548,41.206082,36.179122,34.583053,0.635441,pass
GapFade_perp_gap_entry0_5_exit0_tp1_25_sl1_25_h30_n0_65_m2,GapFade,3fbb547242e571e3,4,8,68,39.901717,3.628178,10.609152,5.304576,10609.151864,37.933757,29.040785,37.779887,14.546548,41.206082,36.179122,34.583053,0.635441,pass
GapFade_perp_gap_entry0_5_exit0_tp1_25_sl1_25_h30_n0_65_m5,GapFade,9a3cc9b4bbe0b8e6,4,8,68,39.901717,3.628178,10.609152,5.304576,10609.151864,37.933757,29.040785,37.779887,14.546548,41.206082,36.179122,34.583053,0.635441,pass
GapFade_perp_gap_entry0_5_exit0_tp1_25_sl1_25_h30_n0_65_m8,GapFade,fbb56e9fc7784175,4,8,68,39.901717,3.628178,10.609152,5.304576,10609.151864,37.933757,29.040785,37.779887,14.546548,41.206082,36.179122,34.583053,0.635441,pass
GapFade_perp_gap_entry0_5_exit0_tp1_25_sl2_5_h30_n0_65_m2,GapFade,e4c322fee5d7ff73,4,8,68,39.901717,3.628178,10.609152,5.304576,10609.151864,37.933757,29.040785,37.779887,14.546548,41.206082,36.179122,34.583053,0.635441,pass
GapFade_perp_gap_entry0_5_exit0_tp1_25_sl2_5_h30_n0_65_m5,GapFade,4e815e29fe32505d,4,8,68,39.901717,3.628178,10.609152,5.304576,10609.151864,37.933757,29.040785,37.779887,14.546548,41.206082,36.179122,34.583053,0.635441,pass
GapFade_perp_gap_entry0_5_exit0_tp1_25_sl2_5_h30_n0_65_m8,GapFade,83e0e9ab75824efa,4,8,68,39.901717,3.628178,10.609152,5.304576,10609.151864,37.933757,29.040785,37.779887,14.546548,41.206082,36.179122,34.583053,0.635441,pass
GapFade_perp_gap_entry0_5_exit0_05_tp2_sl0_75_h90_n0_65_m2,GapFade,4127e38409cad040,4,7,69,40.654709,8.06632,9.26331,4.631655,9263.309092,37.711798,21.615414,38.802047,19.008436,41.958439,36.939167,35.312978,0.532442,pass
GapFade_perp_gap_entry0_5_exit0_05_tp2_sl0_75_h90_n0_65_m5,GapFade,51b83cf73b1ac2c7,4,7,69,40.654709,8.06632,9.26331,4.631655,9263.309092,37.711798,21.615414,38.802047,19.008436,41.958439,36.939167,35.312978,0.532442,pass
GapFade_perp_gap_entry0_5_exit0_05_tp2_sl0_75_h90_n0_65_m8,GapFade,004d3ee3e9ab8620,4,7,69,40.654709,8.06632,9.26331,4.631655,9263.309092,37.711798,21.615414,38.802047,19.008436,41.958439,36.939167,35.312978,0.532442,pass
GapFade_perp_gap_entry0_5_exit0_05_tp2_sl1_25_h90_n0_65_m2,GapFade,4ca9beb8bb903498,4,7,69,40.654709,8.06632,9.26331,4.631655,9263.309092,37.711798,21.615414,38.802047,19.008436,41.958439,36.939167,35.312978,0.532442,pass
GapFade_perp_gap_entry0_5_exit0_05_tp2_sl1_25_h90_n0_65_m5,GapFade,c1d1eaaae122ad37,4,7,69,40.654709,8.06632,9.26331,4.631655,9263.309092,37.711798,21.615414,38.802047,19.008436,41.958439,36.939167,35.312978,0.532442,pass
GapFade_perp_gap_entry0_5_exit0_05_tp2_sl1_25_h90_n0_65_m8,GapFade,5043a33c50a62d8b,4,7,69,40.654709,8.06632,9.26331,4.631655,9263.309092,37.711798,21.615414,38.802047,19.008436,41.958439,36.939167,35.312978,0.532442,pass
GapFade_perp_gap_entry0_5_exit0_05_tp2_sl2_5_h90_n0_65_m2,GapFade,718853ef659fd548,4,7,69,40.654709,8.06632,9.26331,4.631655,9263.309092,37.711798,21.615414,38.802047,19.008436,41.958439,36.939167,35.312978,0.532442,pass
GapFade_perp_gap_entry0_5_exit0_05_tp2_sl2_5_h90_n0_65_m5,GapFade,889bda3a1111cd46,4,7,69,40.654709,8.06632,9.26331,4.631655,9263.309092,37.711798,21.615414,38.802047,19.008436,41.958439,36.939167,35.312978,0.532442,pass
GapFade_perp_gap_entry0_5_exit0_05_tp2_sl2_5_h90_n0_65_m8,GapFade,f2ecc4b8493fa6f5,4,7,69,40.654709,8.06632,9.26331,4.631655,9263.309092,37.711798,21.615414,38.802047,19.008436,41.958439,36.939167,35.312978,0.532442,pass
GapFade_perp_gap_entry0_5_exit0_tp2_sl1_25_h9999_n0_5_m2,GapFade,68fe7347577d1735,4,6,70,40.051696,7.222283,6.104705,3.052353,6104.705233,37.635655,24.304777,38.830755,15.108507,41.055053,36.542325,34.940257,0.622775,pass
GapFade_perp_gap_entry0_5_exit0_tp2_sl1_25_h9999_n0_5_m5,GapFade,2b6b58af01f93969,4,6,70,40.051696,7.222283,6.104705,3.052353,6104.705233,37.635655,24.304777,38.830755,15.108507,41.055053,36.542325,34.940257,0.622775,pass
GapFade_perp_gap_entry0_5_exit0_tp2_sl1_25_h9999_n0_5_m8,GapFade,6b8d47fd7072e8c7,4,6,70,40.051696,7.222283,6.104705,3.052353,6104.705233,37.635655,24.304777,38.830755,15.108507,41.055053,36.542325,34.940257,0.622775,pass
GapFade_perp_gap_entry0_5_exit0_tp2_sl2_5_h9999_n0_5_m2,GapFade,ef38077dba70dd4e,4,6,70,40.051696,7.222283,6.104705,3.052353,6104.705233,37.635655,24.304777,38.830755,15.108507,41.055053,36.542325,34.940257,0.622775,pass
GapFade_perp_gap_entry0_5_exit0_tp2_sl2_5_h9999_n0_5_m5,GapFade,6b84fc2ef4dd4719,4,6,70,40.051696,7.222283,6.104705,3.052353,6104.705233,37.635655,24.304777,38.830755,15.108507,41.055053,36.542325,34.940257,0.622775,pass
GapFade_perp_gap_entry0_5_exit0_tp2_sl2_5_h9999_n0_5_m8,GapFade,5d3b2955a8b0c940,4,6,70,40.051696,7.222283,6.104705,3.052353,6104.705233,37.635655,24.304777,38.830755,15.108507,41.055053,36.542325,34.940257,0.622775,pass
GapFade_perp_gap_entry0_5_exit0_05_tp2_sl1_25_h9999_n0_5_m2,GapFade,d14cc269b3abe1ef,4,6,70,40.017999,7.105586,6.104419,3.05221,6104.418583,37.631161,24.504618,38.797115,14.614749,41.020868,36.511338,34.910618,0.634796,pass
GapFade_perp_gap_entry0_5_exit0_05_tp2_sl1_25_h9999_n0_5_m5,GapFade,d6810ee409f3a229,4,6,70,40.017999,7.105586,6.104419,3.05221,6104.418583,37.631161,24.504618,38.797115,14.614749,41.020868,36.511338,34.910618,0.634796,pass
GapFade_perp_gap_entry0_5_exit0_05_tp2_sl1_25_h9999_n0_5_m8,GapFade,b76faa43a33f0701,4,6,70,40.017999,7.105586,6.104419,3.05221,6104.418583,37.631161,24.504618,38.797115,14.614749,41.020868,36.511338,34.910618,0.634796,pass
GapFade_perp_gap_entry0_5_exit0_05_tp2_sl2_5_h9999_n0_5_m2,GapFade,6b6b08072799cb9e,4,6,70,40.017999,7.105586,6.104419,3.05221,6104.418583,37.631161,24.504618,38.797115,14.614749,41.020868,36.511338,34.910618,0.634796,pass
GapFade_perp_gap_entry0_5_exit0_05_tp2_sl2_5_h9999_n0_5_m5,GapFade,6b012b4b6d82a86a,4,6,70,40.017999,7.105586,6.104419,3.05221,6104.418583,37.631161,24.504618,38.797115,14.614749,41.020868,36.511338,34.910618,0.634796,pass
GapFade_perp_gap_entry0_5_exit0_05_tp2_sl2_5_h9999_n0_5_m8,GapFade,3577b7d768df6f5d,4,6,70,40.017999,7.105586,6.104419,3.05221,6104.418583,37.631161,24.504618,38.797115,14.614749,41.020868,36.511338,34.910618,0.634796,pass
GapFade_perp_gap_entry0_5_exit0_05_tp2_sl0_75_h15_n0_65_m2,GapFade,6e037f230d312fd1,4,9,67,40.164176,5.614593,11.895748,5.947874,11895.747423,37.570953,24.662116,37.785026,19.008436,41.467906,36.356255,34.749687,0.526732,pass
GapFade_perp_gap_entry0_5_exit0_05_tp2_sl0_75_h15_n0_65_m5,GapFade,144279fd3f79b13c,4,9,67,40.164176,5.614593,11.895748,5.947874,11895.747423,37.570953,24.662116,37.785026,19.008436,41.467906,36.356255,34.749687,0.526732,pass
GapFade_perp_gap_entry0_5_exit0_05_tp2_sl0_75_h15_n0_65_m8,GapFade,626da1d39080555a,4,9,67,40.164176,5.614593,11.895748,5.947874,11895.747423,37.570953,24.662116,37.785026,19.008436,41.467906,36.356255,34.749687,0.526732,pass
GapFade_perp_gap_entry0_5_exit0_05_tp2_sl1_25_h15_n0_65_m2,GapFade,acda8df67a1c26f6,4,9,67,40.164176,5.614593,11.895748,5.947874,11895.747423,37.570953,24.662116,37.785026,19.008436,41.467906,36.356255,34.749687,0.526732,pass
GapFade_perp_gap_entry0_5_exit0_05_tp2_sl1_25_h15_n0_65_m5,GapFade,8be244bdec40e1f6,4,9,67,40.164176,5.614593,11.895748,5.947874,11895.747423,37.570953,24.662116,37.785026,19.008436,41.467906,36.356255,34.749687,0.526732,pass
GapFade_perp_gap_entry0_5_exit0_05_tp2_sl1_25_h15_n0_65_m8,GapFade,90181736f423c1d0,4,9,67,40.164176,5.614593,11.895748,5.947874,11895.747423,37.570953,24.662116,37.785026,19.008436,41.467906,36.356255,34.749687,0.526732,pass
GapFade_perp_gap_entry0_5_exit0_05_tp2_sl2_5_h15_n0_65_m2,GapFade,5ee1bb674961e791,4,9,67,40.164176,5.614593,11.895748,5.947874,11895.747423,37.570953,24.662116,37.785026,19.008436,41.467906,36.356255,34.749687,0.526732,pass
GapFade_perp_gap_entry0_5_exit0_05_tp2_sl2_5_h15_n0_65_m5,GapFade,6322815bf51cf0ff,4,9,67,40.164176,5.614593,11.895748,5.947874,11895.747423,37.570953,24.662116,37.785026,19.008436,41.467906,36.356255,34.749687,0.526732,pass
GapFade_perp_gap_entry0_5_exit0_05_tp2_sl2_5_h15_n0_65_m8,GapFade,23070a6b0bdb1906,4,9,67,40.164176,5.614593,11.895748,5.947874,11895.747423,37.570953,24.662116,37.785026,19.008436,41.467906,36.356255,34.749687,0.526732,pass
GapFade_perp_gap_entry0_5_exit0_tp1_25_sl1_25_h9999_n0_5_m2,GapFade,c1bd3cbc45dea6b4,4,7,69,39.364821,4.950387,7.135898,3.567949,7135.897866,37.413634,27.621098,37.937641,11.183431,40.368178,35.85884,34.284248,0.715903,pass
GapFade_perp_gap_entry0_5_exit0_tp1_25_sl1_25_h9999_n0_5_m5,GapFade,d881edc616db00c4,4,7,69,39.364821,4.950387,7.135898,3.567949,7135.897866,37.413634,27.621098,37.937641,11.183431,40.368178,35.85884,34.284248,0.715903,pass
GapFade_perp_gap_entry0_5_exit0_tp1_25_sl1_25_h9999_n0_5_m8,GapFade,4a2369995ac12a7d,4,7,69,39.364821,4.950387,7.135898,3.567949,7135.897866,37.413634,27.621098,37.937641,11.183431,40.368178,35.85884,34.284248,0.715903,pass
GapFade_perp_gap_entry0_5_exit0_tp1_25_sl2_5_h9999_n0_5_m2,GapFade,e1947ae760c1800a,4,7,69,39.364821,4.950387,7.135898,3.567949,7135.897866,37.413634,27.621098,37.937641,11.183431,40.368178,35.85884,34.284248,0.715903,pass
GapFade_perp_gap_entry0_5_exit0_tp1_25_sl2_5_h9999_n0_5_m5,GapFade,59d5a003900f7a8d,4,7,69,39.364821,4.950387,7.135898,3.567949,7135.897866,37.413634,27.621098,37.937641,11.183431,40.368178,35.85884,34.284248,0.715903,pass
GapFade_perp_gap_entry0_5_exit0_tp1_25_sl2_5_h9999_n0_5_m8,GapFade,6cf6a541052fc8a2,4,7,69,39.364821,4.950387,7.135898,3.567949,7135.897866,37.413634,27.621098,37.937641,11.183431,40.368178,35.85884,34.284248,0.715903,pass
GapFade_perp_gap_entry0_5_exit0_tp2_sl0_75_h15_n0_65_m2,GapFade,676abec9d50590a4,4,9,67,39.930893,5.614593,11.895215,5.947608,11895.215275,37.337723,24.429099,37.55185,18.775153,41.234393,36.141661,34.544425,0.529809,pass
GapFade_perp_gap_entry0_5_exit0_tp2_sl0_75_h15_n0_65_m5,GapFade,d5665b35f5be664b,4,9,67,39.930893,5.614593,11.895215,5.947608,11895.215275,37.337723,24.429099,37.55185,18.775153,41.234393,36.141661,34.544425,0.529809,pass
GapFade_perp_gap_entry0_5_exit0_tp2_sl0_75_h15_n0_65_m8,GapFade,f9e5eb416b71bc3b,4,9,67,39.930893,5.614593,11.895215,5.947608,11895.215275,37.337723,24.429099,37.55185,18.775153,41.234393,36.141661,34.544425,0.529809,pass
GapFade_perp_gap_entry0_5_exit0_tp2_sl1_25_h15_n0_65_m2,GapFade,501d00a008cf507f,4,9,67,39.930893,5.614593,11.895215,5.947608,11895.215275,37.337723,24.429099,37.55185,18.775153,41.234393,36.141661,34.544425,0.529809,pass
GapFade_perp_gap_entry0_5_exit0_tp2_sl1_25_h15_n0_65_m5,GapFade,98629d4c3b0e3f4e,4,9,67,39.930893,5.614593,11.895215,5.947608,11895.215275,37.337723,24.429099,37.55185,18.775153,41.234393,36.141661,34.544425,0.529809,pass
GapFade_perp_gap_entry0_5_exit0_tp2_sl1_25_h15_n0_65_m8,GapFade,9a68d486b605f69c,4,9,67,39.930893,5.614593,11.895215,5.947608,11895.215275,37.337723,24.429099,37.55185,18.775153,41.234393,36.141661,34.544425,0.529809,pass
GapFade_perp_gap_entry0_5_exit0_tp2_sl2_5_h15_n0_65_m2,GapFade,f2eb54aea5eb5ab7,4,9,67,39.930893,5.614593,11.895215,5.947608,11895.215275,37.337723,24.429099,37.55185,18.775153,41.234393,36.141661,34.544425,0.529809,pass
GapFade_perp_gap_entry0_5_exit0_tp2_sl2_5_h15_n0_65_m5,GapFade,766802f12e529c9f,4,9,67,39.930893,5.614593,11.895215,5.947608,11895.215275,37.337723,24.429099,37.55185,18.775153,41.234393,36.141661,34.544425,0.529809,pass
GapFade_perp_gap_entry0_5_exit0_tp2_sl2_5_h15_n0_65_m8,GapFade,168559c39c1d5522,4,9,67,39.930893,5.614593,11.895215,5.947608,11895.215275,37.337723,24.429099,37.55185,18.775153,41.234393,36.141661,34.544425,0.529809,pass
GapFade_perp_gap_entry0_5_exit0_05_tp0_75_sl0_75_h30_n0_65_m2,GapFade,d98aada8a0af889c,4,8,68,39.260637,3.628178,10.607686,5.303843,10607.68535,37.292824,28.400438,37.1391,13.905468,40.564367,35.589402,34.018976,0.645817,pass
GapFade_perp_gap_entry0_5_exit0_05_tp0_75_sl0_75_h30_n0_65_m5,GapFade,f89c9170574cfb74,4,8,68,39.260637,3.628178,10.607686,5.303843,10607.68535,37.292824,28.400438,37.1391,13.905468,40.564367,35.589402,34.018976,0.645817,pass
GapFade_perp_gap_entry0_5_exit0_05_tp0_75_sl0_75_h30_n0_65_m8,GapFade,7163d86927621600,4,8,68,39.260637,3.628178,10.607686,5.303843,10607.68535,37.292824,28.400438,37.1391,13.905468,40.564367,35.589402,34.018976,0.645817,pass
GapFade_perp_gap_entry0_5_exit0_05_tp0_75_sl1_25_h30_n0_65_m2,GapFade,5e5d776ba3bd18f1,4,8,68,39.260637,3.628178,10.607686,5.303843,10607.68535,37.292824,28.400438,37.1391,13.905468,40.564367,35.589402,34.018976,0.645817,pass
GapFade_perp_gap_entry0_5_exit0_05_tp0_75_sl1_25_h30_n0_65_m5,GapFade,e86d82cc06c1c5ad,4,8,68,39.260637,3.628178,10.607686,5.303843,10607.68535,37.292824,28.400438,37.1391,13.905468,40.564367,35.589402,34.018976,0.645817,pass
GapFade_perp_gap_entry0_5_exit0_05_tp0_75_sl1_25_h30_n0_65_m8,GapFade,4a9e03f0c20662bb,4,8,68,39.260637,3.628178,10.607686,5.303843,10607.68535,37.292824,28.400438,37.1391,13.905468,40.564367,35.589402,34.018976,0.645817,pass
GapFade_perp_gap_entry0_5_exit0_05_tp0_75_sl2_5_h30_n0_65_m2,GapFade,f9a44d69955dbd73,4,8,68,39.260637,3.628178,10.607686,5.303843,10607.68535,37.292824,28.400438,37.1391,13.905468,40.564367,35.589402,34.018976,0.645817,pass
GapFade_perp_gap_entry0_5_exit0_05_tp0_75_sl2_5_h30_n0_65_m5,GapFade,14e950261b5b8e67,4,8,68,39.260637,3.628178,10.607686,5.303843,10607.68535,37.292824,28.400438,37.1391,13.905468,40.564367,35.589402,34.018976,0.645817,pass
GapFade_perp_gap_entry0_5_exit0_05_tp0_75_sl2_5_h30_n0_65_m8,GapFade,c21eaa1fa8014cd1,4,8,68,39.260637,3.628178,10.607686,5.303843,10607.68535,37.292824,28.400438,37.1391,13.905468,40.564367,35.589402,34.018976,0.645817,pass
GapFade_perp_gap_entry0_5_exit0_05_tp1_25_sl0_75_h30_n0_65_m2,GapFade,f59e53c6de563959,4,8,68,39.260637,3.628178,10.607686,5.303843,10607.68535,37.292824,28.400438,37.1391,13.905468,40.564367,35.589402,34.018976,0.645817,pass
GapFade_perp_gap_entry0_5_exit0_05_tp1_25_sl0_75_h30_n0_65_m5,GapFade,a40329e58d7ce176,4,8,68,39.260637,3.628178,10.607686,5.303843,10607.68535,37.292824,28.400438,37.1391,13.905468,40.564367,35.589402,34.018976,0.645817,pass
GapFade_perp_gap_entry0_5_exit0_05_tp1_25_sl0_75_h30_n0_65_m8,GapFade,e9110a6218d301d9,4,8,68,39.260637,3.628178,10.607686,5.303843,10607.68535,37.292824,28.400438,37.1391,13.905468,40.564367,35.589402,34.018976,0.645817,pass
GapFade_perp_gap_entry0_5_exit0_05_tp1_25_sl1_25_h30_n0_65_m2,GapFade,b44205946a7a306b,4,8,68,39.260637,3.628178,10.607686,5.303843,10607.68535,37.292824,28.400438,37.1391,13.905468,40.564367,35.589402,34.018976,0.645817,pass
