timestamp,run_id,asset,venue_symbol,direction,price,quantity,notional_usdt,balance_before,balance_after,balance_change,certificate_id,firewall_verdict,policy,reason,ledger_hash,fill_model,liquidity_score,slippage_bps,order_denied_reason
2026-06-15T17:00:48.134Z,arena_v2_random_agent,AAPL,RAAPLUSDT,SELL,296.755,0.1711859764,50.800294,1010.730217,1010.679417,-0.0508,cert_5cc233570394,ALLOW,RISK_REDUCTION_CLOSE,close arena position at final snapshot,0c8d409f6e3dfb7c19bc4ba28f8f19cd3778c4cfdb6fea8a50b4fa7e17eb9b6a,size_aware,100,0,
2026-06-15T17:00:48.134Z,arena_v2_random_agent,TSLA,RTSLAUSDT,SELL,409.06,0.1216071602,49.744625,1010.679417,1010.629672,-0.049745,cert_4e29e5839fd6,ALLOW,RISK_REDUCTION_CLOSE,close arena position at final snapshot,749d01af7db421a47c7ffa57fcce1a879b221da830b68e8f6e92d6d4ea7454ea,size_aware,100,0,
2026-06-15T17:00:48.134Z,arena_v2_random_agent,NVDA,RNVDAUSDT,SELL,212.335,0.2370117558,50.325891,1010.629672,1010.579347,-0.050326,cert_eb522de02e48,ALLOW,RISK_REDUCTION_CLOSE,close arena position at final snapshot,c20fd725af2ab221098f5a18f8beadb199403c86f9f06da2f9ef64ee7e359ed3,size_aware,100,0,
2026-06-15T17:00:48.134Z,arena_v2_random_agent,MSFT,RMSFTUSDT,SELL,399.115,0.1253839885,50.042631,1010.579347,1010.529304,-0.050043,cert_6c2d2910fb80,ALLOW,RISK_REDUCTION_CLOSE,close arena position at final snapshot,b36ac82287735156787b0c483acfbdcc68965409c4c0bd4c9a387afe10985b8b,size_aware,100,0,
2026-06-15T17:00:48.134Z,arena_v2_random_agent,GOOGL,RGOOGLUSDT,SELL,371.5,0.1362564892,50.619286,1010.529304,1010.478685,-0.050619,cert_6356ac1d2d36,ALLOW,RISK_REDUCTION_CLOSE,close arena position at final snapshot,a542fd72c96de032c7a9b89a9b32c415b9e6a9b5ce36cd36d070256f4d5b0423,size_aware,100,0,
2026-06-15T17:00:48.134Z,arena_v2_random_agent,AMZN,RAMZNUSDT,SELL,246.205,0.2060538625,50.731491,1010.478685,1010.427953,-0.050731,cert_ca68a245de88,ALLOW,RISK_REDUCTION_CLOSE,close arena position at final snapshot,6cfcca3d44ee0cc7583011e448245754b5bfb45bef7b22de4c29d60284bf37c8,size_aware,100,0,
2026-06-15T17:00:48.134Z,arena_v2_random_agent,META,RMETAUSDT,SELL,596.555,0.0865830851,51.651572,1010.427953,1010.376302,-0.051652,cert_1717ff052f5b,ALLOW,RISK_REDUCTION_CLOSE,close arena position at final snapshot,e873f07f37391344f3d4b3ae974b83457c0a67e910c0a89419dfdce9ab42d5af,size_aware,100,0,
2026-06-15T17:00:48.134Z,arena_v2_random_agent,SPY,RSPYUSDT,SELL,755.83,0.0666049461,50.342016,1010.376302,1010.32596,-0.050342,cert_fbe2f4c6c31d,ALLOW,RISK_REDUCTION_CLOSE,close arena position at final snapshot,ad5366210937aa433daa01b6eed6929ceca9d925a76700230722092da9277c7a,size_aware,100,0,
2026-06-15T17:00:48.134Z,arena_v2_random_agent,QQQ,RQQQUSDT,SELL,743.805,0.0680100927,50.586247,1010.32596,1010.275373,-0.050586,cert_aea01ad81e76,ALLOW,RISK_REDUCTION_CLOSE,close arena position at final snapshot,6c411e9927106bf92586b7b3c335680b1536170b1a548272f856b19a2e4b129f,size_aware,100,0,
2026-06-15T17:00:48.134Z,arena_v2_random_agent,SQQQ,RSQQQUSDT,SELL,36.305,1.324854266,48.098834,1010.275373,1010.227275,-0.048099,cert_c491cd2eae2d,ALLOW,RISK_REDUCTION_CLOSE,close arena position at final snapshot,84f2e745f28f33a97dc89fbe73ada2fad533fba1192876238fa81df729c44378,size_aware,100,0,
2026-06-15T17:00:48.134Z,arena_v2_random_agent,TQQQ,RTQQQUSDT,SELL,84.72,0.6101653548,51.693209,1010.227275,1010.175581,-0.051693,cert_a2bf4a56577d,ALLOW,RISK_REDUCTION_CLOSE,close arena position at final snapshot,b6e1bdee71f5ba8093b973854434b3fc2f222c94eb26e1eebb8330615d640f81,size_aware,100,0,
2026-06-15T17:00:48.134Z,arena_v2_random_agent,PLTR,RPLTRUSDT,SELL,133.7,0.3808218135,50.915876,1010.175581,1010.124665,-0.050916,cert_280757f445b0,ALLOW,RISK_REDUCTION_CLOSE,close arena position at final snapshot,4e510de712ed112ceb5d4e4ef6a30b9a88231fbdae3d66890eb8e0b1812faca8,size_aware,100,0,
2026-06-15T17:00:48.134Z,arena_v2_random_agent,CRCL,RCRCLUSDT,SELL,84.86,0.6119202056,51.927549,1010.124665,1010.072738,-0.051928,cert_5349324a4e67,ALLOW,RISK_REDUCTION_CLOSE,close arena position at final snapshot,3d96ba79177b905479e3323b6a2c5eab9463888fea5248401a16907a26a1b57c,size_aware,100,0,
2026-06-15T17:00:48.134Z,arena_v2_random_agent,HOOD,RHOODUSDT,SELL,99.085,0.5169027189,51.217306,1010.072738,1010.021521,-0.051217,cert_eafc083d8ed5,ALLOW,RISK_REDUCTION_CLOSE,close arena position at final snapshot,b1b47ef9eba56a4d1ba44410e0e2875913e23664ea7cf6a465a5bd8b4a286ede,size_aware,100,0,
2026-06-15T17:00:48.134Z,arena_v2_random_agent,MSTR,RMSTRUSDT,SELL,133.865,0.3815483231,51.075966,1010.021521,1009.970445,-0.051076,cert_963eb8231646,ALLOW,RISK_REDUCTION_CLOSE,close arena position at final snapshot,3ae0461f70760cbdee90adbdb18a28037d1f1965c86a1e36627850c179f8e71f,size_aware,100,0,
2026-06-15T17:00:48.134Z,arena_v2_random_agent,ORCL,RORCLUSDT,SELL,193.385,0.2649357531,51.234601,1009.970445,1009.91921,-0.051235,cert_37c4d0729091,ALLOW,RISK_REDUCTION_CLOSE,close arena position at final snapshot,efa62ce53fbb9a31f50b853d54d5b4b6b949214d621e59fba5520329b593c422,size_aware,100,0,
2026-06-15T17:00:48.134Z,arena_v2_random_agent,NFLX,RNFLXUSDT,SELL,81.375,0.6188501764,50.358933,1009.91921,1009.868851,-0.050359,cert_d472b695450f,ALLOW,RISK_REDUCTION_CLOSE,close arena position at final snapshot,f857b03df3c0d52d78182e4cd2aae9ab6167b6303749b7471ce81d70ee6a52c7,size_aware,100,0,
2026-06-15T17:00:48.134Z,arena_v2_random_agent,BABA,RBABAUSDT,SELL,113.025,0.4462691896,50.439575,1009.868851,1009.818411,-0.05044,cert_f3380563dae2,ALLOW,RISK_REDUCTION_CLOSE,close arena position at final snapshot,b013bdefc098d3dad8caa59b9b84c7130a4d4bf34cf44a763568c31d4aab850b,size_aware,100,0,
2026-06-15T17:00:48.134Z,arena_v2_random_agent,GME,RGMEUSDT,SELL,21.825,2.2851919561,49.874314,1009.818411,1009.768537,-0.049874,cert_a4e1afa29305,ALLOW,RISK_REDUCTION_CLOSE,close arena position at final snapshot,02a85067ceba8a2fdc690171c2774e93c63cc55d8dab37d1d81a13184af7cbf8,size_aware,100,0,
