config_id,source,direction,sessions,active_sessions,positive_sessions,total_pnl,avg_pnl,median_pnl,worst_pnl,max_drawdown,total_trades,total_wins,total_losses,win_rate,stability_score,robustness_score,overfit_verdict,rejection_reason
perp_gap_fade_e0p35_x0_tp2_sl1p25_h9999_n0p35_m5,perp_gap,fade,5,3,2,54.926313,10.985263,0,-1.434848,6.333389,18,15,3,0.833333,53.358753,62.931286,PASS,
perp_gap_fade_e0p35_x0_tp2_sl1p25_h9999_n0p35_m8,perp_gap,fade,5,3,2,54.926313,10.985263,0,-1.434848,6.333389,18,15,3,0.833333,53.358753,62.931286,PASS,
perp_gap_fade_e0p35_x0_tp2_sl2p5_h9999_n0p35_m5,perp_gap,fade,5,3,2,54.926313,10.985263,0,-1.434848,6.333389,18,15,3,0.833333,53.358753,62.931286,PASS,
perp_gap_fade_e0p35_x0_tp2_sl2p5_h9999_n0p35_m8,perp_gap,fade,5,3,2,54.926313,10.985263,0,-1.434848,6.333389,18,15,3,0.833333,53.358753,62.931286,PASS,
perp_gap_fade_e0p35_x0_tp2_sl1p25_h9999_n0p35_m2,perp_gap,fade,5,3,2,53.687006,10.737401,0,-1.434848,6.333389,16,13,3,0.8125,53.322733,61.684775,PASS,
perp_gap_fade_e0p35_x0_tp2_sl2p5_h9999_n0p35_m2,perp_gap,fade,5,3,2,53.687006,10.737401,0,-1.434848,6.333389,16,13,3,0.8125,53.322733,61.684775,PASS,
perp_gap_fade_e0p35_x0_tp2_sl0p75_h9999_n0p35_m5,perp_gap,fade,5,3,2,54.05044,10.810088,0,-1.434848,7.052123,20,16,4,0.8,53.362639,60.618722,PASS,
perp_gap_fade_e0p35_x0_tp2_sl0p75_h9999_n0p35_m8,perp_gap,fade,5,3,2,54.05044,10.810088,0,-1.434848,7.052123,20,16,4,0.8,53.362639,60.618722,PASS,
perp_gap_fade_e0p35_x0_tp2_sl0p75_h9999_n0p35_m2,perp_gap,fade,5,3,2,53.020714,10.604143,0,-1.434848,7.052123,19,15,4,0.789474,53.333096,59.583087,PASS,
perp_gap_fade_e0p5_x0p1_tp1p25_sl1p25_h9999_n0p5_m2,perp_gap,fade,5,3,2,43.763718,8.752744,0,-1.656115,4.950387,10,9,1,0.9,53.271958,54.517336,PASS,
perp_gap_fade_e0p5_x0p1_tp1p25_sl1p25_h9999_n0p5_m5,perp_gap,fade,5,3,2,43.763718,8.752744,0,-1.656115,4.950387,10,9,1,0.9,53.271958,54.517336,PASS,
perp_gap_fade_e0p5_x0p1_tp1p25_sl1p25_h9999_n0p5_m8,perp_gap,fade,5,3,2,43.763718,8.752744,0,-1.656115,4.950387,10,9,1,0.9,53.271958,54.517336,PASS,
perp_gap_fade_e0p5_x0p1_tp1p25_sl2p5_h9999_n0p5_m2,perp_gap,fade,5,3,2,43.763718,8.752744,0,-1.656115,4.950387,10,9,1,0.9,53.271958,54.517336,PASS,
perp_gap_fade_e0p5_x0p1_tp1p25_sl2p5_h9999_n0p5_m5,perp_gap,fade,5,3,2,43.763718,8.752744,0,-1.656115,4.950387,10,9,1,0.9,53.271958,54.517336,PASS,
perp_gap_fade_e0p5_x0p1_tp1p25_sl2p5_h9999_n0p5_m8,perp_gap,fade,5,3,2,43.763718,8.752744,0,-1.656115,4.950387,10,9,1,0.9,53.271958,54.517336,PASS,
perp_gap_fade_e0p5_x0_tp1p25_sl1p25_h9999_n0p5_m2,perp_gap,fade,5,3,2,43.66047,8.732094,0,-2.049783,4.950387,10,9,1,0.9,53.244347,54.408565,PASS,
perp_gap_fade_e0p5_x0_tp1p25_sl1p25_h9999_n0p5_m5,perp_gap,fade,5,3,2,43.66047,8.732094,0,-2.049783,4.950387,10,9,1,0.9,53.244347,54.408565,PASS,
perp_gap_fade_e0p5_x0_tp1p25_sl1p25_h9999_n0p5_m8,perp_gap,fade,5,3,2,43.66047,8.732094,0,-2.049783,4.950387,10,9,1,0.9,53.244347,54.408565,PASS,
perp_gap_fade_e0p5_x0_tp1p25_sl2p5_h9999_n0p5_m2,perp_gap,fade,5,3,2,43.66047,8.732094,0,-2.049783,4.950387,10,9,1,0.9,53.244347,54.408565,PASS,
perp_gap_fade_e0p5_x0_tp1p25_sl2p5_h9999_n0p5_m5,perp_gap,fade,5,3,2,43.66047,8.732094,0,-2.049783,4.950387,10,9,1,0.9,53.244347,54.408565,PASS,
perp_gap_fade_e0p5_x0_tp1p25_sl2p5_h9999_n0p5_m8,perp_gap,fade,5,3,2,43.66047,8.732094,0,-2.049783,4.950387,10,9,1,0.9,53.244347,54.408565,PASS,
perp_gap_fade_e0p35_x0p1_tp2_sl0p75_h9999_n0p35_m5,perp_gap,fade,5,3,2,43.379959,8.675992,0,-1.15928,5.16707,27,21,6,0.777778,53.492832,53.744385,PASS,
perp_gap_fade_e0p35_x0p1_tp2_sl0p75_h9999_n0p35_m8,perp_gap,fade,5,3,2,43.379959,8.675992,0,-1.15928,5.16707,27,21,6,0.777778,53.492832,53.744385,PASS,
perp_gap_fade_e0p35_x0p1_tp2_sl1p25_h9999_n0p35_m5,perp_gap,fade,5,3,2,43.379959,8.675992,0,-1.15928,5.16707,27,21,6,0.777778,53.492832,53.744385,PASS,
perp_gap_fade_e0p35_x0p1_tp2_sl1p25_h9999_n0p35_m8,perp_gap,fade,5,3,2,43.379959,8.675992,0,-1.15928,5.16707,27,21,6,0.777778,53.492832,53.744385,PASS,
perp_gap_fade_e0p35_x0p1_tp2_sl2p5_h9999_n0p35_m5,perp_gap,fade,5,3,2,43.379959,8.675992,0,-1.15928,5.16707,27,21,6,0.777778,53.492832,53.744385,PASS,
perp_gap_fade_e0p35_x0p1_tp2_sl2p5_h9999_n0p35_m8,perp_gap,fade,5,3,2,43.379959,8.675992,0,-1.15928,5.16707,27,21,6,0.777778,53.492832,53.744385,PASS,
perp_gap_fade_e0p35_x0p1_tp2_sl0p75_h9999_n0p35_m2,perp_gap,fade,5,3,2,42.477463,8.495493,0,-1.15928,5.16707,26,20,6,0.769231,53.489782,52.841279,PASS,
perp_gap_fade_e0p35_x0p1_tp2_sl1p25_h9999_n0p35_m2,perp_gap,fade,5,3,2,42.477463,8.495493,0,-1.15928,5.16707,26,20,6,0.769231,53.489782,52.841279,PASS,
perp_gap_fade_e0p35_x0p1_tp2_sl2p5_h9999_n0p35_m2,perp_gap,fade,5,3,2,42.477463,8.495493,0,-1.15928,5.16707,26,20,6,0.769231,53.489782,52.841279,PASS,
perp_gap_fade_e0p5_x0_tp2_sl0p75_h30_n0p5_m2,perp_gap,fade,5,3,2,38.913692,7.782738,0,-2.049783,3.41274,11,9,2,0.818182,53.341934,52.756599,PASS,
perp_gap_fade_e0p5_x0_tp2_sl0p75_h30_n0p5_m5,perp_gap,fade,5,3,2,38.913692,7.782738,0,-2.049783,3.41274,11,9,2,0.818182,53.341934,52.756599,PASS,
perp_gap_fade_e0p5_x0_tp2_sl0p75_h30_n0p5_m8,perp_gap,fade,5,3,2,38.913692,7.782738,0,-2.049783,3.41274,11,9,2,0.818182,53.341934,52.756599,PASS,
perp_gap_fade_e0p5_x0_tp2_sl1p25_h30_n0p5_m2,perp_gap,fade,5,3,2,38.913692,7.782738,0,-2.049783,3.41274,11,9,2,0.818182,53.341934,52.756599,PASS,
perp_gap_fade_e0p5_x0_tp2_sl1p25_h30_n0p5_m5,perp_gap,fade,5,3,2,38.913692,7.782738,0,-2.049783,3.41274,11,9,2,0.818182,53.341934,52.756599,PASS,
perp_gap_fade_e0p5_x0_tp2_sl1p25_h30_n0p5_m8,perp_gap,fade,5,3,2,38.913692,7.782738,0,-2.049783,3.41274,11,9,2,0.818182,53.341934,52.756599,PASS,
perp_gap_fade_e0p5_x0_tp2_sl2p5_h30_n0p5_m2,perp_gap,fade,5,3,2,38.913692,7.782738,0,-2.049783,3.41274,11,9,2,0.818182,53.341934,52.756599,PASS,
perp_gap_fade_e0p5_x0_tp2_sl2p5_h30_n0p5_m5,perp_gap,fade,5,3,2,38.913692,7.782738,0,-2.049783,3.41274,11,9,2,0.818182,53.341934,52.756599,PASS,
perp_gap_fade_e0p5_x0_tp2_sl2p5_h30_n0p5_m8,perp_gap,fade,5,3,2,38.913692,7.782738,0,-2.049783,3.41274,11,9,2,0.818182,53.341934,52.756599,PASS,
perp_gap_fade_e0p35_x0_tp2_sl1p25_h9999_n0p5_m2,perp_gap,fade,5,3,2,49.446839,9.889368,0,-2.049783,9.046402,9,8,1,0.888889,53.27687,52.009409,PASS,
perp_gap_fade_e0p35_x0_tp2_sl1p25_h9999_n0p5_m5,perp_gap,fade,5,3,2,49.446839,9.889368,0,-2.049783,9.046402,9,8,1,0.888889,53.27687,52.009409,PASS,
perp_gap_fade_e0p35_x0_tp2_sl1p25_h9999_n0p5_m8,perp_gap,fade,5,3,2,49.446839,9.889368,0,-2.049783,9.046402,9,8,1,0.888889,53.27687,52.009409,PASS,
perp_gap_fade_e0p35_x0_tp2_sl2p5_h9999_n0p5_m2,perp_gap,fade,5,3,2,49.446839,9.889368,0,-2.049783,9.046402,9,8,1,0.888889,53.27687,52.009409,PASS,
perp_gap_fade_e0p35_x0_tp2_sl2p5_h9999_n0p5_m5,perp_gap,fade,5,3,2,49.446839,9.889368,0,-2.049783,9.046402,9,8,1,0.888889,53.27687,52.009409,PASS,
perp_gap_fade_e0p35_x0_tp2_sl2p5_h9999_n0p5_m8,perp_gap,fade,5,3,2,49.446839,9.889368,0,-2.049783,9.046402,9,8,1,0.888889,53.27687,52.009409,PASS,
perp_gap_fade_e0p5_x0p1_tp2_sl0p75_h30_n0p5_m2,perp_gap,fade,5,3,2,35.565407,7.113081,0,-1.656115,2.776511,11,9,2,0.818182,53.362655,50.684916,PASS,
perp_gap_fade_e0p5_x0p1_tp2_sl0p75_h30_n0p5_m5,perp_gap,fade,5,3,2,35.565407,7.113081,0,-1.656115,2.776511,11,9,2,0.818182,53.362655,50.684916,PASS,
perp_gap_fade_e0p5_x0p1_tp2_sl0p75_h30_n0p5_m8,perp_gap,fade,5,3,2,35.565407,7.113081,0,-1.656115,2.776511,11,9,2,0.818182,53.362655,50.684916,PASS,
perp_gap_fade_e0p5_x0p1_tp2_sl1p25_h30_n0p5_m2,perp_gap,fade,5,3,2,35.565407,7.113081,0,-1.656115,2.776511,11,9,2,0.818182,53.362655,50.684916,PASS,
perp_gap_fade_e0p5_x0p1_tp2_sl1p25_h30_n0p5_m5,perp_gap,fade,5,3,2,35.565407,7.113081,0,-1.656115,2.776511,11,9,2,0.818182,53.362655,50.684916,PASS,
perp_gap_fade_e0p5_x0p1_tp2_sl1p25_h30_n0p5_m8,perp_gap,fade,5,3,2,35.565407,7.113081,0,-1.656115,2.776511,11,9,2,0.818182,53.362655,50.684916,PASS,
perp_gap_fade_e0p5_x0p1_tp2_sl2p5_h30_n0p5_m2,perp_gap,fade,5,3,2,35.565407,7.113081,0,-1.656115,2.776511,11,9,2,0.818182,53.362655,50.684916,PASS,
perp_gap_fade_e0p5_x0p1_tp2_sl2p5_h30_n0p5_m5,perp_gap,fade,5,3,2,35.565407,7.113081,0,-1.656115,2.776511,11,9,2,0.818182,53.362655,50.684916,PASS,
perp_gap_fade_e0p5_x0p1_tp2_sl2p5_h30_n0p5_m8,perp_gap,fade,5,3,2,35.565407,7.113081,0,-1.656115,2.776511,11,9,2,0.818182,53.362655,50.684916,PASS,
perp_gap_fade_e0p5_x0_tp2_sl1p25_h9999_n0p5_m2,perp_gap,fade,5,3,2,44.371976,8.874395,0,-2.049783,7.222283,9,8,1,0.888889,53.368871,50.601184,PASS,
perp_gap_fade_e0p5_x0_tp2_sl1p25_h9999_n0p5_m5,perp_gap,fade,5,3,2,44.371976,8.874395,0,-2.049783,7.222283,9,8,1,0.888889,53.368871,50.601184,PASS,
perp_gap_fade_e0p5_x0_tp2_sl1p25_h9999_n0p5_m8,perp_gap,fade,5,3,2,44.371976,8.874395,0,-2.049783,7.222283,9,8,1,0.888889,53.368871,50.601184,PASS,
perp_gap_fade_e0p5_x0_tp2_sl2p5_h9999_n0p5_m2,perp_gap,fade,5,3,2,44.371976,8.874395,0,-2.049783,7.222283,9,8,1,0.888889,53.368871,50.601184,PASS,
perp_gap_fade_e0p5_x0_tp2_sl2p5_h9999_n0p5_m5,perp_gap,fade,5,3,2,44.371976,8.874395,0,-2.049783,7.222283,9,8,1,0.888889,53.368871,50.601184,PASS,
perp_gap_fade_e0p5_x0_tp2_sl2p5_h9999_n0p5_m8,perp_gap,fade,5,3,2,44.371976,8.874395,0,-2.049783,7.222283,9,8,1,0.888889,53.368871,50.601184,PASS,
perp_gap_fade_e0p5_x0_tp1p25_sl0p75_h30_n0p5_m2,perp_gap,fade,5,3,2,34.963985,6.992797,0,-2.049783,2.774598,11,9,2,0.818182,53.308856,50.07656,PASS,
perp_gap_fade_e0p5_x0_tp1p25_sl0p75_h30_n0p5_m5,perp_gap,fade,5,3,2,34.963985,6.992797,0,-2.049783,2.774598,11,9,2,0.818182,53.308856,50.07656,PASS,
perp_gap_fade_e0p5_x0_tp1p25_sl0p75_h30_n0p5_m8,perp_gap,fade,5,3,2,34.963985,6.992797,0,-2.049783,2.774598,11,9,2,0.818182,53.308856,50.07656,PASS,
perp_gap_fade_e0p5_x0_tp1p25_sl1p25_h30_n0p5_m2,perp_gap,fade,5,3,2,34.963985,6.992797,0,-2.049783,2.774598,11,9,2,0.818182,53.308856,50.07656,PASS,
perp_gap_fade_e0p5_x0_tp1p25_sl1p25_h30_n0p5_m5,perp_gap,fade,5,3,2,34.963985,6.992797,0,-2.049783,2.774598,11,9,2,0.818182,53.308856,50.07656,PASS,
perp_gap_fade_e0p5_x0_tp1p25_sl1p25_h30_n0p5_m8,perp_gap,fade,5,3,2,34.963985,6.992797,0,-2.049783,2.774598,11,9,2,0.818182,53.308856,50.07656,PASS,
perp_gap_fade_e0p5_x0_tp1p25_sl2p5_h30_n0p5_m2,perp_gap,fade,5,3,2,34.963985,6.992797,0,-2.049783,2.774598,11,9,2,0.818182,53.308856,50.07656,PASS,
perp_gap_fade_e0p5_x0_tp1p25_sl2p5_h30_n0p5_m5,perp_gap,fade,5,3,2,34.963985,6.992797,0,-2.049783,2.774598,11,9,2,0.818182,53.308856,50.07656,PASS,
perp_gap_fade_e0p5_x0_tp1p25_sl2p5_h30_n0p5_m8,perp_gap,fade,5,3,2,34.963985,6.992797,0,-2.049783,2.774598,11,9,2,0.818182,53.308856,50.07656,PASS,
perp_gap_fade_e0p5_x0p1_tp1p25_sl0p75_h30_n0p5_m2,perp_gap,fade,5,3,2,34.862717,6.972543,0,-1.656115,2.774598,11,9,2,0.818182,53.364505,49.986422,PASS,
perp_gap_fade_e0p5_x0p1_tp1p25_sl0p75_h30_n0p5_m5,perp_gap,fade,5,3,2,34.862717,6.972543,0,-1.656115,2.774598,11,9,2,0.818182,53.364505,49.986422,PASS,
perp_gap_fade_e0p5_x0p1_tp1p25_sl0p75_h30_n0p5_m8,perp_gap,fade,5,3,2,34.862717,6.972543,0,-1.656115,2.774598,11,9,2,0.818182,53.364505,49.986422,PASS,
perp_gap_fade_e0p5_x0p1_tp1p25_sl1p25_h30_n0p5_m2,perp_gap,fade,5,3,2,34.862717,6.972543,0,-1.656115,2.774598,11,9,2,0.818182,53.364505,49.986422,PASS,
perp_gap_fade_e0p5_x0p1_tp1p25_sl1p25_h30_n0p5_m5,perp_gap,fade,5,3,2,34.862717,6.972543,0,-1.656115,2.774598,11,9,2,0.818182,53.364505,49.986422,PASS,
perp_gap_fade_e0p5_x0p1_tp1p25_sl1p25_h30_n0p5_m8,perp_gap,fade,5,3,2,34.862717,6.972543,0,-1.656115,2.774598,11,9,2,0.818182,53.364505,49.986422,PASS,
perp_gap_fade_e0p5_x0p1_tp1p25_sl2p5_h30_n0p5_m2,perp_gap,fade,5,3,2,34.862717,6.972543,0,-1.656115,2.774598,11,9,2,0.818182,53.364505,49.986422,PASS,
perp_gap_fade_e0p5_x0p1_tp1p25_sl2p5_h30_n0p5_m5,perp_gap,fade,5,3,2,34.862717,6.972543,0,-1.656115,2.774598,11,9,2,0.818182,53.364505,49.986422,PASS,
perp_gap_fade_e0p5_x0p1_tp1p25_sl2p5_h30_n0p5_m8,perp_gap,fade,5,3,2,34.862717,6.972543,0,-1.656115,2.774598,11,9,2,0.818182,53.364505,49.986422,PASS,
perp_gap_fade_e0p5_x0p1_tp0p75_sl1p25_h9999_n0p5_m2,perp_gap,fade,5,3,2,38.142343,7.628469,0,-1.656115,4.950387,10,9,1,0.9,53.206006,48.88277,PASS,
perp_gap_fade_e0p5_x0p1_tp0p75_sl1p25_h9999_n0p5_m5,perp_gap,fade,5,3,2,38.142343,7.628469,0,-1.656115,4.950387,10,9,1,0.9,53.206006,48.88277,PASS,
perp_gap_fade_e0p5_x0p1_tp0p75_sl1p25_h9999_n0p5_m8,perp_gap,fade,5,3,2,38.142343,7.628469,0,-1.656115,4.950387,10,9,1,0.9,53.206006,48.88277,PASS,
perp_gap_fade_e0p5_x0p1_tp0p75_sl2p5_h9999_n0p5_m2,perp_gap,fade,5,3,2,38.142343,7.628469,0,-1.656115,4.950387,10,9,1,0.9,53.206006,48.88277,PASS,
perp_gap_fade_e0p5_x0p1_tp0p75_sl2p5_h9999_n0p5_m5,perp_gap,fade,5,3,2,38.142343,7.628469,0,-1.656115,4.950387,10,9,1,0.9,53.206006,48.88277,PASS,
perp_gap_fade_e0p5_x0p1_tp0p75_sl2p5_h9999_n0p5_m8,perp_gap,fade,5,3,2,38.142343,7.628469,0,-1.656115,4.950387,10,9,1,0.9,53.206006,48.88277,PASS,
perp_gap_fade_e0p5_x0_tp0p75_sl1p25_h9999_n0p5_m2,perp_gap,fade,5,3,2,38.038348,7.60767,0,-2.049783,4.950387,10,9,1,0.9,53.177509,48.773076,PASS,
perp_gap_fade_e0p5_x0_tp0p75_sl1p25_h9999_n0p5_m5,perp_gap,fade,5,3,2,38.038348,7.60767,0,-2.049783,4.950387,10,9,1,0.9,53.177509,48.773076,PASS,
perp_gap_fade_e0p5_x0_tp0p75_sl1p25_h9999_n0p5_m8,perp_gap,fade,5,3,2,38.038348,7.60767,0,-2.049783,4.950387,10,9,1,0.9,53.177509,48.773076,PASS,
perp_gap_fade_e0p5_x0_tp0p75_sl2p5_h9999_n0p5_m2,perp_gap,fade,5,3,2,38.038348,7.60767,0,-2.049783,4.950387,10,9,1,0.9,53.177509,48.773076,PASS,
perp_gap_fade_e0p5_x0_tp0p75_sl2p5_h9999_n0p5_m5,perp_gap,fade,5,3,2,38.038348,7.60767,0,-2.049783,4.950387,10,9,1,0.9,53.177509,48.773076,PASS,
perp_gap_fade_e0p5_x0_tp0p75_sl2p5_h9999_n0p5_m8,perp_gap,fade,5,3,2,38.038348,7.60767,0,-2.049783,4.950387,10,9,1,0.9,53.177509,48.773076,PASS,
perp_gap_fade_e0p35_x0_tp1p25_sl1p25_h9999_n0p35_m2,perp_gap,fade,5,3,2,40.44292,8.088584,0,-1.434848,6.265862,20,14,6,0.7,53.400573,48.591311,PASS,
perp_gap_fade_e0p35_x0_tp1p25_sl1p25_h9999_n0p35_m5,perp_gap,fade,5,3,2,40.44292,8.088584,0,-1.434848,6.265862,20,14,6,0.7,53.400573,48.591311,PASS,
perp_gap_fade_e0p35_x0_tp1p25_sl1p25_h9999_n0p35_m8,perp_gap,fade,5,3,2,40.44292,8.088584,0,-1.434848,6.265862,20,14,6,0.7,53.400573,48.591311,PASS,
perp_gap_fade_e0p35_x0_tp1p25_sl2p5_h9999_n0p35_m2,perp_gap,fade,5,3,2,40.44292,8.088584,0,-1.434848,6.265862,20,14,6,0.7,53.400573,48.591311,PASS,
perp_gap_fade_e0p35_x0_tp1p25_sl2p5_h9999_n0p35_m5,perp_gap,fade,5,3,2,40.44292,8.088584,0,-1.434848,6.265862,20,14,6,0.7,53.400573,48.591311,PASS,
perp_gap_fade_e0p35_x0_tp1p25_sl2p5_h9999_n0p35_m8,perp_gap,fade,5,3,2,40.44292,8.088584,0,-1.434848,6.265862,20,14,6,0.7,53.400573,48.591311,PASS,
perp_gap_fade_e0p5_x0p1_tp1p25_sl1p25_h9999_n0p35_m2,perp_gap,fade,5,3,2,33.872647,6.774529,0,-1.15928,3.444615,11,10,1,0.909091,53.404002,47.664217,PASS,
perp_gap_fade_e0p5_x0p1_tp1p25_sl1p25_h9999_n0p35_m5,perp_gap,fade,5,3,2,33.872647,6.774529,0,-1.15928,3.444615,11,10,1,0.909091,53.404002,47.664217,PASS,
perp_gap_fade_e0p5_x0p1_tp1p25_sl1p25_h9999_n0p35_m8,perp_gap,fade,5,3,2,33.872647,6.774529,0,-1.15928,3.444615,11,10,1,0.909091,53.404002,47.664217,PASS,
perp_gap_fade_e0p5_x0p1_tp1p25_sl2p5_h9999_n0p35_m2,perp_gap,fade,5,3,2,33.872647,6.774529,0,-1.15928,3.444615,11,10,1,0.909091,53.404002,47.664217,PASS,
perp_gap_fade_e0p5_x0p1_tp1p25_sl2p5_h9999_n0p35_m5,perp_gap,fade,5,3,2,33.872647,6.774529,0,-1.15928,3.444615,11,10,1,0.909091,53.404002,47.664217,PASS,
perp_gap_fade_e0p5_x0p1_tp1p25_sl2p5_h9999_n0p35_m8,perp_gap,fade,5,3,2,33.872647,6.774529,0,-1.15928,3.444615,11,10,1,0.909091,53.404002,47.664217,PASS,
perp_gap_fade_e0p5_x0_tp1p25_sl1p25_h9999_n0p35_m2,perp_gap,fade,5,3,2,33.801044,6.760209,0,-1.434848,3.444615,11,10,1,0.909091,53.368338,47.585482,PASS,
perp_gap_fade_e0p5_x0_tp1p25_sl1p25_h9999_n0p35_m5,perp_gap,fade,5,3,2,33.801044,6.760209,0,-1.434848,3.444615,11,10,1,0.909091,53.368338,47.585482,PASS,
perp_gap_fade_e0p5_x0_tp1p25_sl1p25_h9999_n0p35_m8,perp_gap,fade,5,3,2,33.801044,6.760209,0,-1.434848,3.444615,11,10,1,0.909091,53.368338,47.585482,PASS,
perp_gap_fade_e0p5_x0_tp1p25_sl2p5_h9999_n0p35_m2,perp_gap,fade,5,3,2,33.801044,6.760209,0,-1.434848,3.444615,11,10,1,0.909091,53.368338,47.585482,PASS,
perp_gap_fade_e0p5_x0_tp1p25_sl2p5_h9999_n0p35_m5,perp_gap,fade,5,3,2,33.801044,6.760209,0,-1.434848,3.444615,11,10,1,0.909091,53.368338,47.585482,PASS,
perp_gap_fade_e0p5_x0_tp1p25_sl2p5_h9999_n0p35_m8,perp_gap,fade,5,3,2,33.801044,6.760209,0,-1.434848,3.444615,11,10,1,0.909091,53.368338,47.585482,PASS,
perp_gap_fade_e0p5_x0_tp0p75_sl0p75_h30_n0p5_m2,perp_gap,fade,5,3,2,32.240695,6.448139,0,-2.049783,2.774598,11,9,2,0.818182,53.24369,47.340237,PASS,
perp_gap_fade_e0p5_x0_tp0p75_sl0p75_h30_n0p5_m5,perp_gap,fade,5,3,2,32.240695,6.448139,0,-2.049783,2.774598,11,9,2,0.818182,53.24369,47.340237,PASS,
perp_gap_fade_e0p5_x0_tp0p75_sl0p75_h30_n0p5_m8,perp_gap,fade,5,3,2,32.240695,6.448139,0,-2.049783,2.774598,11,9,2,0.818182,53.24369,47.340237,PASS,
perp_gap_fade_e0p5_x0_tp0p75_sl1p25_h30_n0p5_m2,perp_gap,fade,5,3,2,32.240695,6.448139,0,-2.049783,2.774598,11,9,2,0.818182,53.24369,47.340237,PASS,
perp_gap_fade_e0p5_x0_tp0p75_sl1p25_h30_n0p5_m5,perp_gap,fade,5,3,2,32.240695,6.448139,0,-2.049783,2.774598,11,9,2,0.818182,53.24369,47.340237,PASS,
perp_gap_fade_e0p5_x0_tp0p75_sl1p25_h30_n0p5_m8,perp_gap,fade,5,3,2,32.240695,6.448139,0,-2.049783,2.774598,11,9,2,0.818182,53.24369,47.340237,PASS,
perp_gap_fade_e0p5_x0_tp0p75_sl2p5_h30_n0p5_m2,perp_gap,fade,5,3,2,32.240695,6.448139,0,-2.049783,2.774598,11,9,2,0.818182,53.24369,47.340237,PASS,
perp_gap_fade_e0p5_x0_tp0p75_sl2p5_h30_n0p5_m5,perp_gap,fade,5,3,2,32.240695,6.448139,0,-2.049783,2.774598,11,9,2,0.818182,53.24369,47.340237,PASS,
perp_gap_fade_e0p5_x0_tp0p75_sl2p5_h30_n0p5_m8,perp_gap,fade,5,3,2,32.240695,6.448139,0,-2.049783,2.774598,11,9,2,0.818182,53.24369,47.340237,PASS,
perp_gap_fade_e0p5_x0p1_tp0p75_sl0p75_h30_n0p5_m2,perp_gap,fade,5,3,2,32.140751,6.42815,0,-1.656115,2.774598,11,9,2,0.818182,53.294837,47.250522,PASS,
perp_gap_fade_e0p5_x0p1_tp0p75_sl0p75_h30_n0p5_m5,perp_gap,fade,5,3,2,32.140751,6.42815,0,-1.656115,2.774598,11,9,2,0.818182,53.294837,47.250522,PASS,
perp_gap_fade_e0p5_x0p1_tp0p75_sl0p75_h30_n0p5_m8,perp_gap,fade,5,3,2,32.140751,6.42815,0,-1.656115,2.774598,11,9,2,0.818182,53.294837,47.250522,PASS,
perp_gap_fade_e0p5_x0p1_tp0p75_sl1p25_h30_n0p5_m2,perp_gap,fade,5,3,2,32.140751,6.42815,0,-1.656115,2.774598,11,9,2,0.818182,53.294837,47.250522,PASS,
perp_gap_fade_e0p5_x0p1_tp0p75_sl1p25_h30_n0p5_m5,perp_gap,fade,5,3,2,32.140751,6.42815,0,-1.656115,2.774598,11,9,2,0.818182,53.294837,47.250522,PASS,
perp_gap_fade_e0p5_x0p1_tp0p75_sl1p25_h30_n0p5_m8,perp_gap,fade,5,3,2,32.140751,6.42815,0,-1.656115,2.774598,11,9,2,0.818182,53.294837,47.250522,PASS,
perp_gap_fade_e0p5_x0p1_tp0p75_sl2p5_h30_n0p5_m2,perp_gap,fade,5,3,2,32.140751,6.42815,0,-1.656115,2.774598,11,9,2,0.818182,53.294837,47.250522,PASS,
perp_gap_fade_e0p5_x0p1_tp0p75_sl2p5_h30_n0p5_m5,perp_gap,fade,5,3,2,32.140751,6.42815,0,-1.656115,2.774598,11,9,2,0.818182,53.294837,47.250522,PASS,
perp_gap_fade_e0p5_x0p1_tp0p75_sl2p5_h30_n0p5_m8,perp_gap,fade,5,3,2,32.140751,6.42815,0,-1.656115,2.774598,11,9,2,0.818182,53.294837,47.250522,PASS,
perp_gap_fade_e0p5_x0_tp2_sl0p75_h15_n0p5_m2,perp_gap,fade,5,3,2,35.024243,7.004849,0,-2.049783,4.297134,12,8,4,0.666667,53.279018,47.085779,PASS,
perp_gap_fade_e0p5_x0_tp2_sl0p75_h15_n0p5_m5,perp_gap,fade,5,3,2,35.024243,7.004849,0,-2.049783,4.297134,12,8,4,0.666667,53.279018,47.085779,PASS,
perp_gap_fade_e0p5_x0_tp2_sl0p75_h15_n0p5_m8,perp_gap,fade,5,3,2,35.024243,7.004849,0,-2.049783,4.297134,12,8,4,0.666667,53.279018,47.085779,PASS,
perp_gap_fade_e0p5_x0_tp2_sl1p25_h15_n0p5_m2,perp_gap,fade,5,3,2,35.024243,7.004849,0,-2.049783,4.297134,12,8,4,0.666667,53.279018,47.085779,PASS,
perp_gap_fade_e0p5_x0_tp2_sl1p25_h15_n0p5_m5,perp_gap,fade,5,3,2,35.024243,7.004849,0,-2.049783,4.297134,12,8,4,0.666667,53.279018,47.085779,PASS,
perp_gap_fade_e0p5_x0_tp2_sl1p25_h15_n0p5_m8,perp_gap,fade,5,3,2,35.024243,7.004849,0,-2.049783,4.297134,12,8,4,0.666667,53.279018,47.085779,PASS,
perp_gap_fade_e0p5_x0_tp2_sl2p5_h15_n0p5_m2,perp_gap,fade,5,3,2,35.024243,7.004849,0,-2.049783,4.297134,12,8,4,0.666667,53.279018,47.085779,PASS,
