config_id,source,direction,sessions,active_sessions,positive_sessions,total_pnl,avg_pnl,median_pnl,worst_pnl,max_drawdown,total_trades,total_wins,total_losses,win_rate,stability_score,robustness_score,overfit_verdict,rejection_reason
perp_gap_fade_e0p1_x0_tp0p75_sl0p75_h9999_n0p5_m5,perp_gap,fade,4,3,1,21.286553,5.321638,-0.659192,-7.984047,8.810422,21,15,6,0.714286,51.237333,18.913176,REJECT,WORST_SESSION_LOSS_GT_5_USDT|LOW_ACTIVE_SESSION_HIT_RATE
perp_gap_fade_e0p1_x0_tp0p75_sl0p75_h9999_n0p5_m8,perp_gap,fade,4,3,1,21.286553,5.321638,-0.659192,-7.984047,8.810422,21,15,6,0.714286,51.237333,18.913176,REJECT,WORST_SESSION_LOSS_GT_5_USDT|LOW_ACTIVE_SESSION_HIT_RATE
perp_gap_fade_e0p1_x0_tp0p75_sl1p25_h9999_n0p5_m5,perp_gap,fade,4,3,1,18.960359,4.74009,-0.659192,-6.88071,7.759278,19,13,6,0.684211,51.244054,18.690614,REJECT,WORST_SESSION_LOSS_GT_5_USDT|LOW_ACTIVE_SESSION_HIT_RATE
perp_gap_fade_e0p1_x0_tp0p75_sl1p25_h9999_n0p5_m8,perp_gap,fade,4,3,1,18.960359,4.74009,-0.659192,-6.88071,7.759278,19,13,6,0.684211,51.244054,18.690614,REJECT,WORST_SESSION_LOSS_GT_5_USDT|LOW_ACTIVE_SESSION_HIT_RATE
perp_gap_fade_e0p1_x0_tp0p75_sl1p25_h9999_n0p5_m2,perp_gap,fade,4,3,1,18.885012,4.721253,-0.659192,-6.88071,7.798321,17,12,5,0.705882,51.242121,18.536794,REJECT,WORST_SESSION_LOSS_GT_5_USDT|LOW_ACTIVE_SESSION_HIT_RATE
perp_gap_fade_e0p1_x0_tp0p75_sl2p5_h9999_n0p5_m5,perp_gap,fade,4,3,1,13.288212,3.322053,-0.659192,-6.88071,7.672144,12,7,5,0.583333,51.065455,13.157015,REJECT,WORST_SESSION_LOSS_GT_5_USDT|LOW_ACTIVE_SESSION_HIT_RATE
perp_gap_fade_e0p1_x0_tp0p75_sl2p5_h9999_n0p5_m8,perp_gap,fade,4,3,1,13.288212,3.322053,-0.659192,-6.88071,7.672144,12,7,5,0.583333,51.065455,13.157015,REJECT,WORST_SESSION_LOSS_GT_5_USDT|LOW_ACTIVE_SESSION_HIT_RATE
perp_gap_fade_e0p1_x0_tp0p75_sl2p5_h9999_n0p5_m2,perp_gap,fade,4,3,1,13.20578,3.301445,-0.659192,-6.88071,7.672144,11,6,5,0.545455,51.062254,13.073943,REJECT,WORST_SESSION_LOSS_GT_5_USDT|LOW_ACTIVE_SESSION_HIT_RATE
perp_gap_fade_e0p2_x0_tp0p75_sl1p25_h9999_n0p5_m2,perp_gap,fade,4,3,1,14.824695,3.706174,-0.659192,-7.097882,9.479376,17,11,6,0.647059,51.107722,11.087487,REJECT,WORST_SESSION_LOSS_GT_5_USDT|LOW_ACTIVE_SESSION_HIT_RATE
perp_gap_fade_e0p2_x0_tp0p75_sl1p25_h9999_n0p5_m5,perp_gap,fade,4,3,1,13.545988,3.386497,-0.659192,-7.097882,9.479376,18,12,6,0.666667,51.061454,9.799527,REJECT,WORST_SESSION_LOSS_GT_5_USDT|LOW_ACTIVE_SESSION_HIT_RATE
perp_gap_fade_e0p2_x0_tp0p75_sl1p25_h9999_n0p5_m8,perp_gap,fade,4,3,1,13.545988,3.386497,-0.659192,-7.097882,9.479376,18,12,6,0.666667,51.061454,9.799527,REJECT,WORST_SESSION_LOSS_GT_5_USDT|LOW_ACTIVE_SESSION_HIT_RATE
perp_gap_fade_e0p2_x0_tp1p25_sl1p25_h9999_n0p35_m5,perp_gap,fade,4,3,2,11.577274,2.894318,3.493366,-2.415222,11.165555,18,7,11,0.388889,52.392964,9.724757,REJECT,DRAWDOWN_TOO_LARGE_VS_PNL
perp_gap_fade_e0p2_x0_tp1p25_sl1p25_h9999_n0p35_m8,perp_gap,fade,4,3,2,11.577274,2.894318,3.493366,-2.415222,11.165555,18,7,11,0.388889,52.392964,9.724757,REJECT,DRAWDOWN_TOO_LARGE_VS_PNL
equity_gap_fade_e0p5_x0_tp0p75_sl0p75_h9999_n0p5_m2,equity_gap,fade,4,3,1,5.561355,1.390339,-0.659192,-5.227361,5.602897,13,6,7,0.461538,50.743359,9.504233,REJECT,WORST_SESSION_LOSS_GT_5_USDT|LOW_ACTIVE_SESSION_HIT_RATE
equity_gap_fade_e0p5_x0_tp0p75_sl0p75_h9999_n0p5_m5,equity_gap,fade,4,3,1,5.561355,1.390339,-0.659192,-5.227361,5.602897,13,6,7,0.461538,50.743359,9.504233,REJECT,WORST_SESSION_LOSS_GT_5_USDT|LOW_ACTIVE_SESSION_HIT_RATE
equity_gap_fade_e0p5_x0_tp0p75_sl0p75_h9999_n0p5_m8,equity_gap,fade,4,3,1,5.561355,1.390339,-0.659192,-5.227361,5.602897,13,6,7,0.461538,50.743359,9.504233,REJECT,WORST_SESSION_LOSS_GT_5_USDT|LOW_ACTIVE_SESSION_HIT_RATE
perp_gap_fade_e0p2_x0_tp0p75_sl2p5_h9999_n0p5_m5,perp_gap,fade,4,3,1,13.07104,3.26776,-0.659192,-7.097882,9.479376,12,7,5,0.583333,51.043061,9.3209,REJECT,WORST_SESSION_LOSS_GT_5_USDT|LOW_ACTIVE_SESSION_HIT_RATE
perp_gap_fade_e0p2_x0_tp0p75_sl2p5_h9999_n0p5_m8,perp_gap,fade,4,3,1,13.07104,3.26776,-0.659192,-7.097882,9.479376,12,7,5,0.583333,51.043061,9.3209,REJECT,WORST_SESSION_LOSS_GT_5_USDT|LOW_ACTIVE_SESSION_HIT_RATE
perp_gap_fade_e0p35_x0_tp0p75_sl0p75_h30_n0p5_m2,perp_gap,fade,4,2,2,15.236025,3.809006,0.374557,0,13.179555,23,12,11,0.521739,52.137682,9.304451,REJECT,DRAWDOWN_TOO_LARGE_VS_PNL
perp_gap_fade_e0p35_x0_tp0p75_sl0p75_h30_n0p5_m5,perp_gap,fade,4,2,2,15.236025,3.809006,0.374557,0,13.179555,23,12,11,0.521739,52.137682,9.304451,REJECT,DRAWDOWN_TOO_LARGE_VS_PNL
perp_gap_fade_e0p35_x0_tp0p75_sl0p75_h30_n0p5_m8,perp_gap,fade,4,2,2,15.236025,3.809006,0.374557,0,13.179555,23,12,11,0.521739,52.137682,9.304451,REJECT,DRAWDOWN_TOO_LARGE_VS_PNL
perp_gap_fade_e0p2_x0_tp0p75_sl2p5_h9999_n0p5_m2,perp_gap,fade,4,3,1,12.988608,3.247152,-0.659192,-7.097882,9.479376,11,6,5,0.545455,51.039798,9.237816,REJECT,WORST_SESSION_LOSS_GT_5_USDT|LOW_ACTIVE_SESSION_HIT_RATE
equity_gap_fade_e0p75_x0_tp1p25_sl2p5_h9999_n0p2_m5,equity_gap,fade,4,3,1,0.513785,0.128446,-0.601523,-1.732748,3.227169,16,9,7,0.5625,50.220531,9.103553,REJECT,LOW_ACTIVE_SESSION_HIT_RATE
equity_gap_fade_e0p75_x0_tp1p25_sl2p5_h9999_n0p2_m8,equity_gap,fade,4,3,1,0.513785,0.128446,-0.601523,-1.732748,3.227169,16,9,7,0.5625,50.220531,9.103553,REJECT,LOW_ACTIVE_SESSION_HIT_RATE
equity_gap_fade_e0p75_x0_tp2_sl2p5_h9999_n0p2_m5,equity_gap,fade,4,3,1,0.513785,0.128446,-0.601523,-1.732748,3.227169,16,9,7,0.5625,50.220531,9.103553,REJECT,LOW_ACTIVE_SESSION_HIT_RATE
equity_gap_fade_e0p75_x0_tp2_sl2p5_h9999_n0p2_m8,equity_gap,fade,4,3,1,0.513785,0.128446,-0.601523,-1.732748,3.227169,16,9,7,0.5625,50.220531,9.103553,REJECT,LOW_ACTIVE_SESSION_HIT_RATE
equity_gap_fade_e0p75_x0p1_tp1p25_sl2p5_h9999_n0p2_m5,equity_gap,fade,4,3,1,0.013155,0.003289,-0.722886,-1.990652,3.147229,16,8,8,0.5,50.005378,8.719773,REJECT,LOW_ACTIVE_SESSION_HIT_RATE
equity_gap_fade_e0p75_x0p1_tp1p25_sl2p5_h9999_n0p2_m8,equity_gap,fade,4,3,1,0.013155,0.003289,-0.722886,-1.990652,3.147229,16,8,8,0.5,50.005378,8.719773,REJECT,LOW_ACTIVE_SESSION_HIT_RATE
equity_gap_fade_e0p75_x0p1_tp2_sl2p5_h9999_n0p2_m5,equity_gap,fade,4,3,1,0.013155,0.003289,-0.722886,-1.990652,3.147229,16,8,8,0.5,50.005378,8.719773,REJECT,LOW_ACTIVE_SESSION_HIT_RATE
equity_gap_fade_e0p75_x0p1_tp2_sl2p5_h9999_n0p2_m8,equity_gap,fade,4,3,1,0.013155,0.003289,-0.722886,-1.990652,3.147229,16,8,8,0.5,50.005378,8.719773,REJECT,LOW_ACTIVE_SESSION_HIT_RATE
equity_gap_fade_e0p75_x0_tp1p25_sl1p25_h9999_n0p2_m5,equity_gap,fade,4,3,1,0.120723,0.030181,-0.798054,-1.732748,3.227169,17,10,7,0.588235,50.050061,8.676397,REJECT,LOW_ACTIVE_SESSION_HIT_RATE
equity_gap_fade_e0p75_x0_tp1p25_sl1p25_h9999_n0p2_m8,equity_gap,fade,4,3,1,0.120723,0.030181,-0.798054,-1.732748,3.227169,17,10,7,0.588235,50.050061,8.676397,REJECT,LOW_ACTIVE_SESSION_HIT_RATE
equity_gap_fade_e0p75_x0_tp2_sl1p25_h9999_n0p2_m5,equity_gap,fade,4,3,1,0.120723,0.030181,-0.798054,-1.732748,3.227169,17,10,7,0.588235,50.050061,8.676397,REJECT,LOW_ACTIVE_SESSION_HIT_RATE
equity_gap_fade_e0p75_x0_tp2_sl1p25_h9999_n0p2_m8,equity_gap,fade,4,3,1,0.120723,0.030181,-0.798054,-1.732748,3.227169,17,10,7,0.588235,50.050061,8.676397,REJECT,LOW_ACTIVE_SESSION_HIT_RATE
equity_gap_fade_e0p75_x0_tp1p25_sl2p5_h9999_n0p35_m5,equity_gap,fade,4,3,2,-0.283904,-0.070976,0.065973,-2.105993,5.506968,12,7,5,0.583333,49.817864,8.665733,REJECT,NON_POSITIVE_TOTAL_PNL
equity_gap_fade_e0p75_x0_tp1p25_sl2p5_h9999_n0p35_m8,equity_gap,fade,4,3,2,-0.283904,-0.070976,0.065973,-2.105993,5.506968,12,7,5,0.583333,49.817864,8.665733,REJECT,NON_POSITIVE_TOTAL_PNL
equity_gap_fade_e0p75_x0_tp2_sl2p5_h9999_n0p35_m5,equity_gap,fade,4,3,2,-0.283904,-0.070976,0.065973,-2.105993,5.506968,12,7,5,0.583333,49.817864,8.665733,REJECT,NON_POSITIVE_TOTAL_PNL
equity_gap_fade_e0p75_x0_tp2_sl2p5_h9999_n0p35_m8,equity_gap,fade,4,3,2,-0.283904,-0.070976,0.065973,-2.105993,5.506968,12,7,5,0.583333,49.817864,8.665733,REJECT,NON_POSITIVE_TOTAL_PNL
equity_gap_fade_e0p75_x0_tp0p75_sl2p5_h9999_n0p2_m2,equity_gap,fade,4,3,1,-0.156233,-0.039058,-0.509256,-1.435059,3.147229,11,6,5,0.545455,49.906457,8.5306,REJECT,NON_POSITIVE_TOTAL_PNL|LOW_ACTIVE_SESSION_HIT_RATE
equity_gap_fade_e0p75_x0_tp0p75_sl2p5_h9999_n0p2_m8,equity_gap,fade,4,3,1,0.986465,0.246616,-0.514028,-1.435059,3.861839,18,11,7,0.611111,50.444543,8.351696,REJECT,LOW_ACTIVE_SESSION_HIT_RATE
equity_gap_fade_e0p75_x0_tp0p75_sl2p5_h9999_n0p2_m5,equity_gap,fade,4,3,1,0.977154,0.244289,-0.518683,-1.435059,3.871149,17,10,7,0.588235,50.439993,8.322855,REJECT,LOW_ACTIVE_SESSION_HIT_RATE
equity_gap_fade_e0p75_x0p1_tp1p25_sl1p25_h9999_n0p2_m5,equity_gap,fade,4,3,1,-0.379767,-0.094942,-0.722886,-2.383574,3.147229,17,9,8,0.529412,49.851557,8.296086,REJECT,NON_POSITIVE_TOTAL_PNL|LOW_ACTIVE_SESSION_HIT_RATE
equity_gap_fade_e0p75_x0p1_tp1p25_sl1p25_h9999_n0p2_m8,equity_gap,fade,4,3,1,-0.379767,-0.094942,-0.722886,-2.383574,3.147229,17,9,8,0.529412,49.851557,8.296086,REJECT,NON_POSITIVE_TOTAL_PNL|LOW_ACTIVE_SESSION_HIT_RATE
equity_gap_fade_e0p75_x0p1_tp2_sl1p25_h9999_n0p2_m5,equity_gap,fade,4,3,1,-0.379767,-0.094942,-0.722886,-2.383574,3.147229,17,9,8,0.529412,49.851557,8.296086,REJECT,NON_POSITIVE_TOTAL_PNL|LOW_ACTIVE_SESSION_HIT_RATE
equity_gap_fade_e0p75_x0p1_tp2_sl1p25_h9999_n0p2_m8,equity_gap,fade,4,3,1,-0.379767,-0.094942,-0.722886,-2.383574,3.147229,17,9,8,0.529412,49.851557,8.296086,REJECT,NON_POSITIVE_TOTAL_PNL|LOW_ACTIVE_SESSION_HIT_RATE
equity_gap_fade_e0p75_x0_tp0p75_sl2p5_h9999_n0p35_m5,equity_gap,fade,4,3,2,-0.739859,-0.184965,0.040976,-2.511955,5.506968,13,7,6,0.538462,49.573703,8.160946,REJECT,NON_POSITIVE_TOTAL_PNL
equity_gap_fade_e0p75_x0_tp0p75_sl2p5_h9999_n0p35_m8,equity_gap,fade,4,3,2,-0.739859,-0.184965,0.040976,-2.511955,5.506968,13,7,6,0.538462,49.573703,8.160946,REJECT,NON_POSITIVE_TOTAL_PNL
equity_gap_fade_e0p5_x0_tp0p75_sl2p5_h9999_n0p2_m2,equity_gap,fade,4,3,1,0.944407,0.236102,-0.509256,-3.865975,3.91849,16,8,8,0.5,50.231944,8.153816,REJECT,LOW_ACTIVE_SESSION_HIT_RATE
equity_gap_fade_e0p75_x0_tp0p75_sl1p25_h9999_n0p2_m2,equity_gap,fade,4,3,1,-0.549326,-0.137332,-0.509256,-1.828152,3.147229,12,7,5,0.583333,49.692626,8.094741,REJECT,NON_POSITIVE_TOTAL_PNL|LOW_ACTIVE_SESSION_HIT_RATE
equity_gap_fade_e0p75_x0_tp0p75_sl1p25_h9999_n0p2_m8,equity_gap,fade,4,3,1,0.593372,0.148343,-0.514028,-1.828152,3.861839,19,12,7,0.631579,50.255263,7.920747,REJECT,LOW_ACTIVE_SESSION_HIT_RATE
equity_gap_fade_e0p75_x0_tp1p25_sl1p25_h9999_n0p35_m5,equity_gap,fade,4,3,2,-0.972079,-0.24302,0.065973,-2.794168,5.506968,13,8,5,0.615385,49.479039,7.909793,REJECT,NON_POSITIVE_TOTAL_PNL
equity_gap_fade_e0p75_x0_tp1p25_sl1p25_h9999_n0p35_m8,equity_gap,fade,4,3,2,-0.972079,-0.24302,0.065973,-2.794168,5.506968,13,8,5,0.615385,49.479039,7.909793,REJECT,NON_POSITIVE_TOTAL_PNL
equity_gap_fade_e0p75_x0_tp2_sl1p25_h9999_n0p35_m5,equity_gap,fade,4,3,2,-0.972079,-0.24302,0.065973,-2.794168,5.506968,13,8,5,0.615385,49.479039,7.909793,REJECT,NON_POSITIVE_TOTAL_PNL
equity_gap_fade_e0p75_x0_tp2_sl1p25_h9999_n0p35_m8,equity_gap,fade,4,3,2,-0.972079,-0.24302,0.065973,-2.794168,5.506968,13,8,5,0.615385,49.479039,7.909793,REJECT,NON_POSITIVE_TOTAL_PNL
equity_gap_fade_e0p75_x0_tp0p75_sl1p25_h9999_n0p2_m5,equity_gap,fade,4,3,1,0.584061,0.146015,-0.518683,-1.828152,3.871149,18,11,7,0.611111,50.251087,7.89198,REJECT,LOW_ACTIVE_SESSION_HIT_RATE
perp_gap_fade_e0p1_x0_tp1p25_sl0p75_h9999_n0p35_m5,perp_gap,fade,4,3,2,18.223342,4.555836,1.205492,-1.949653,15.42727,21,10,11,0.47619,52.028658,7.774534,REJECT,DRAWDOWN_TOO_LARGE_VS_PNL
perp_gap_fade_e0p1_x0_tp1p25_sl0p75_h9999_n0p35_m8,perp_gap,fade,4,3,2,18.223342,4.555836,1.205492,-1.949653,15.42727,21,10,11,0.47619,52.028658,7.774534,REJECT,DRAWDOWN_TOO_LARGE_VS_PNL
equity_gap_fade_e0p75_x0_tp2_sl0p75_h9999_n0p2_m5,equity_gap,fade,4,3,1,-0.266891,-0.066723,-0.866374,-1.983723,3.549052,18,9,9,0.5,49.893441,7.613693,REJECT,NON_POSITIVE_TOTAL_PNL|LOW_ACTIVE_SESSION_HIT_RATE
equity_gap_fade_e0p75_x0_tp2_sl0p75_h9999_n0p2_m8,equity_gap,fade,4,3,1,-0.266891,-0.066723,-0.866374,-1.983723,3.549052,18,9,9,0.5,49.893441,7.613693,REJECT,NON_POSITIVE_TOTAL_PNL|LOW_ACTIVE_SESSION_HIT_RATE
equity_gap_fade_e0p75_x0_tp0p75_sl1p25_h9999_n0p35_m5,equity_gap,fade,4,3,2,-1.428131,-0.357033,0.040976,-3.200227,5.506968,14,8,6,0.571429,49.303001,7.418533,REJECT,NON_POSITIVE_TOTAL_PNL
equity_gap_fade_e0p75_x0_tp0p75_sl1p25_h9999_n0p35_m8,equity_gap,fade,4,3,2,-1.428131,-0.357033,0.040976,-3.200227,5.506968,14,8,6,0.571429,49.303001,7.418533,REJECT,NON_POSITIVE_TOTAL_PNL
equity_gap_fade_e0p5_x0p1_tp1p25_sl2p5_h9999_n0p2_m5,equity_gap,fade,4,3,2,-0.130587,-0.032647,0.372586,-4.057343,6.247569,22,8,14,0.363636,49.95658,7.365591,REJECT,NON_POSITIVE_TOTAL_PNL
equity_gap_fade_e0p5_x0p1_tp1p25_sl2p5_h9999_n0p2_m8,equity_gap,fade,4,3,2,-0.130587,-0.032647,0.372586,-4.057343,6.247569,22,8,14,0.363636,49.95658,7.365591,REJECT,NON_POSITIVE_TOTAL_PNL
equity_gap_fade_e0p5_x0p1_tp2_sl2p5_h9999_n0p2_m5,equity_gap,fade,4,3,2,-0.130587,-0.032647,0.372586,-4.057343,6.247569,22,8,14,0.363636,49.95658,7.365591,REJECT,NON_POSITIVE_TOTAL_PNL
equity_gap_fade_e0p5_x0p1_tp2_sl2p5_h9999_n0p2_m8,equity_gap,fade,4,3,2,-0.130587,-0.032647,0.372586,-4.057343,6.247569,22,8,14,0.363636,49.95658,7.365591,REJECT,NON_POSITIVE_TOTAL_PNL
equity_gap_fade_e0p5_x0_tp2_sl2p5_h9999_n0p2_m2,equity_gap,fade,4,3,1,0.03835,0.009588,-0.509256,-3.865975,3.91849,15,7,8,0.466667,50.010474,7.203465,REJECT,LOW_ACTIVE_SESSION_HIT_RATE
equity_gap_fade_e0p75_x0p1_tp2_sl0p75_h9999_n0p2_m5,equity_gap,fade,4,3,1,-0.769114,-0.192279,-0.722886,-2.772921,3.549052,18,8,10,0.444444,49.71291,7.075364,REJECT,NON_POSITIVE_TOTAL_PNL|LOW_ACTIVE_SESSION_HIT_RATE
equity_gap_fade_e0p75_x0p1_tp2_sl0p75_h9999_n0p2_m8,equity_gap,fade,4,3,1,-0.769114,-0.192279,-0.722886,-2.772921,3.549052,18,8,10,0.444444,49.71291,7.075364,REJECT,NON_POSITIVE_TOTAL_PNL|LOW_ACTIVE_SESSION_HIT_RATE
equity_gap_fade_e0p75_x0p1_tp0p75_sl2p5_h9999_n0p2_m2,equity_gap,fade,4,3,1,-1.760003,-0.440001,-0.509256,-1.990652,3.147229,11,6,5,0.545455,48.732691,6.692077,REJECT,NON_POSITIVE_TOTAL_PNL|LOW_ACTIVE_SESSION_HIT_RATE
equity_gap_fade_e0p75_x0_tp1p25_sl0p75_h9999_n0p2_m5,equity_gap,fade,4,3,1,-1.182643,-0.295661,-0.866374,-2.899475,3.549052,18,9,9,0.5,49.572501,6.633753,REJECT,NON_POSITIVE_TOTAL_PNL|LOW_ACTIVE_SESSION_HIT_RATE
equity_gap_fade_e0p75_x0_tp1p25_sl0p75_h9999_n0p2_m8,equity_gap,fade,4,3,1,-1.182643,-0.295661,-0.866374,-2.899475,3.549052,18,9,9,0.5,49.572501,6.633753,REJECT,NON_POSITIVE_TOTAL_PNL|LOW_ACTIVE_SESSION_HIT_RATE
equity_gap_fade_e0p5_x0p1_tp2_sl0p75_h9999_n0p2_m5,equity_gap,fade,4,3,2,-0.917485,-0.229371,0.372586,-4.844241,6.257541,24,8,16,0.333333,49.727201,6.512873,REJECT,NON_POSITIVE_TOTAL_PNL
equity_gap_fade_e0p5_x0p1_tp2_sl0p75_h9999_n0p2_m8,equity_gap,fade,4,3,2,-0.917485,-0.229371,0.372586,-4.844241,6.257541,24,8,16,0.333333,49.727201,6.512873,REJECT,NON_POSITIVE_TOTAL_PNL
equity_gap_fade_e0p5_x0p1_tp1p25_sl0p75_h9999_n0p2_m5,equity_gap,fade,4,3,2,-1.167271,-0.291818,0.372586,-5.094027,6.206692,24,8,16,0.333333,49.66437,6.352219,REJECT,NON_POSITIVE_TOTAL_PNL|WORST_SESSION_LOSS_GT_5_USDT
equity_gap_fade_e0p5_x0p1_tp1p25_sl0p75_h9999_n0p2_m8,equity_gap,fade,4,3,2,-1.167271,-0.291818,0.372586,-5.094027,6.206692,24,8,16,0.333333,49.66437,6.352219,REJECT,NON_POSITIVE_TOTAL_PNL|WORST_SESSION_LOSS_GT_5_USDT
equity_gap_fade_e0p75_x0p1_tp1p25_sl0p75_h9999_n0p2_m5,equity_gap,fade,4,3,1,-1.361383,-0.340346,-0.722886,-3.36519,3.60141,18,8,10,0.444444,49.526992,6.341195,REJECT,NON_POSITIVE_TOTAL_PNL|LOW_ACTIVE_SESSION_HIT_RATE
equity_gap_fade_e0p75_x0p1_tp1p25_sl0p75_h9999_n0p2_m8,equity_gap,fade,4,3,1,-1.361383,-0.340346,-0.722886,-3.36519,3.60141,18,8,10,0.444444,49.526992,6.341195,REJECT,NON_POSITIVE_TOTAL_PNL|LOW_ACTIVE_SESSION_HIT_RATE
equity_gap_fade_e0p75_x0p1_tp0p75_sl1p25_h9999_n0p2_m2,equity_gap,fade,4,3,1,-2.152925,-0.538231,-0.509256,-2.383574,3.147229,12,7,5,0.583333,48.602549,6.273127,REJECT,NON_POSITIVE_TOTAL_PNL|LOW_ACTIVE_SESSION_HIT_RATE
equity_gap_fade_e0p75_x0p1_tp0p75_sl2p5_h9999_n0p2_m5,equity_gap,fade,4,3,1,-0.964713,-0.241178,-0.995326,-2.423641,3.918062,17,8,9,0.470588,49.639668,6.127097,REJECT,NON_POSITIVE_TOTAL_PNL|LOW_ACTIVE_SESSION_HIT_RATE
perp_gap_fade_e0p35_x0p1_tp0p75_sl0p75_h30_n0p5_m2,perp_gap,fade,4,2,2,11.834559,2.95864,0.418769,0,13.091202,25,14,11,0.56,52.202415,6.092638,REJECT,DRAWDOWN_TOO_LARGE_VS_PNL
perp_gap_fade_e0p35_x0p1_tp0p75_sl0p75_h30_n0p5_m5,perp_gap,fade,4,2,2,11.834559,2.95864,0.418769,0,13.091202,25,14,11,0.56,52.202415,6.092638,REJECT,DRAWDOWN_TOO_LARGE_VS_PNL
perp_gap_fade_e0p35_x0p1_tp0p75_sl0p75_h30_n0p5_m8,perp_gap,fade,4,2,2,11.834559,2.95864,0.418769,0,13.091202,25,14,11,0.56,52.202415,6.092638,REJECT,DRAWDOWN_TOO_LARGE_VS_PNL
perp_gap_fade_e0p35_x0p1_tp0p75_sl1p25_h30_n0p5_m2,perp_gap,fade,4,2,2,11.834559,2.95864,0.418769,0,13.091202,25,14,11,0.56,52.202415,6.092638,REJECT,DRAWDOWN_TOO_LARGE_VS_PNL
perp_gap_fade_e0p35_x0p1_tp0p75_sl1p25_h30_n0p5_m5,perp_gap,fade,4,2,2,11.834559,2.95864,0.418769,0,13.091202,25,14,11,0.56,52.202415,6.092638,REJECT,DRAWDOWN_TOO_LARGE_VS_PNL
perp_gap_fade_e0p35_x0p1_tp0p75_sl1p25_h30_n0p5_m8,perp_gap,fade,4,2,2,11.834559,2.95864,0.418769,0,13.091202,25,14,11,0.56,52.202415,6.092638,REJECT,DRAWDOWN_TOO_LARGE_VS_PNL
perp_gap_fade_e0p35_x0p1_tp0p75_sl2p5_h30_n0p5_m2,perp_gap,fade,4,2,2,11.834559,2.95864,0.418769,0,13.091202,25,14,11,0.56,52.202415,6.092638,REJECT,DRAWDOWN_TOO_LARGE_VS_PNL
perp_gap_fade_e0p35_x0p1_tp0p75_sl2p5_h30_n0p5_m5,perp_gap,fade,4,2,2,11.834559,2.95864,0.418769,0,13.091202,25,14,11,0.56,52.202415,6.092638,REJECT,DRAWDOWN_TOO_LARGE_VS_PNL
perp_gap_fade_e0p35_x0p1_tp0p75_sl2p5_h30_n0p5_m8,perp_gap,fade,4,2,2,11.834559,2.95864,0.418769,0,13.091202,25,14,11,0.56,52.202415,6.092638,REJECT,DRAWDOWN_TOO_LARGE_VS_PNL
perp_gap_fade_e0p35_x0p1_tp1p25_sl0p75_h30_n0p5_m2,perp_gap,fade,4,2,2,11.834559,2.95864,0.418769,0,13.091202,25,14,11,0.56,52.202415,6.092638,REJECT,DRAWDOWN_TOO_LARGE_VS_PNL
perp_gap_fade_e0p35_x0p1_tp1p25_sl0p75_h30_n0p5_m5,perp_gap,fade,4,2,2,11.834559,2.95864,0.418769,0,13.091202,25,14,11,0.56,52.202415,6.092638,REJECT,DRAWDOWN_TOO_LARGE_VS_PNL
perp_gap_fade_e0p35_x0p1_tp1p25_sl0p75_h30_n0p5_m8,perp_gap,fade,4,2,2,11.834559,2.95864,0.418769,0,13.091202,25,14,11,0.56,52.202415,6.092638,REJECT,DRAWDOWN_TOO_LARGE_VS_PNL
perp_gap_fade_e0p35_x0p1_tp1p25_sl1p25_h30_n0p5_m2,perp_gap,fade,4,2,2,11.834559,2.95864,0.418769,0,13.091202,25,14,11,0.56,52.202415,6.092638,REJECT,DRAWDOWN_TOO_LARGE_VS_PNL
perp_gap_fade_e0p35_x0p1_tp1p25_sl1p25_h30_n0p5_m5,perp_gap,fade,4,2,2,11.834559,2.95864,0.418769,0,13.091202,25,14,11,0.56,52.202415,6.092638,REJECT,DRAWDOWN_TOO_LARGE_VS_PNL
perp_gap_fade_e0p35_x0p1_tp1p25_sl1p25_h30_n0p5_m8,perp_gap,fade,4,2,2,11.834559,2.95864,0.418769,0,13.091202,25,14,11,0.56,52.202415,6.092638,REJECT,DRAWDOWN_TOO_LARGE_VS_PNL
perp_gap_fade_e0p35_x0p1_tp1p25_sl2p5_h30_n0p5_m2,perp_gap,fade,4,2,2,11.834559,2.95864,0.418769,0,13.091202,25,14,11,0.56,52.202415,6.092638,REJECT,DRAWDOWN_TOO_LARGE_VS_PNL
perp_gap_fade_e0p35_x0p1_tp1p25_sl2p5_h30_n0p5_m5,perp_gap,fade,4,2,2,11.834559,2.95864,0.418769,0,13.091202,25,14,11,0.56,52.202415,6.092638,REJECT,DRAWDOWN_TOO_LARGE_VS_PNL
perp_gap_fade_e0p35_x0p1_tp1p25_sl2p5_h30_n0p5_m8,perp_gap,fade,4,2,2,11.834559,2.95864,0.418769,0,13.091202,25,14,11,0.56,52.202415,6.092638,REJECT,DRAWDOWN_TOO_LARGE_VS_PNL
perp_gap_fade_e0p35_x0p1_tp2_sl0p75_h30_n0p5_m2,perp_gap,fade,4,2,2,11.834559,2.95864,0.418769,0,13.091202,25,14,11,0.56,52.202415,6.092638,REJECT,DRAWDOWN_TOO_LARGE_VS_PNL
perp_gap_fade_e0p35_x0p1_tp2_sl0p75_h30_n0p5_m5,perp_gap,fade,4,2,2,11.834559,2.95864,0.418769,0,13.091202,25,14,11,0.56,52.202415,6.092638,REJECT,DRAWDOWN_TOO_LARGE_VS_PNL
