timestamp,run_id,asset,venue_symbol,direction,price,quantity,notional_usdt,balance_before,balance_after,balance_change,certificate_id,firewall_verdict,policy,reason,ledger_hash
2026-06-15T13:42:44.496Z,frozen_alpha_perp_gap_fade_e0p35_x0_tp2_sl1p25_h9999_n0p35_m5_2026-06-15,QQQ,RQQQUSDT,BUY,738.61,0.4147738324,306.3561,1023.764378,1023.458022,-0.306356,alpha_research,ALLOW,RAW_PNL_ALPHA_RESEARCH,fade perp_gap entry -0.3763%,f15c812231aabb6f158d32fd6c4363dda327919984d45c74cd0ef57593605d4f
2026-06-15T14:09:14.949Z,frozen_alpha_perp_gap_fade_e0p35_x0_tp2_sl1p25_h9999_n0p35_m5_2026-06-15,QQQ,RQQQUSDT,SELL,741.405,0.4147738324,307.515393,1022.812536,1022.50502,-0.307515,alpha_research,ALLOW,RAW_PNL_ALPHA_RESEARCH,signal_exit,84ed1d925059912d14dee80e5e20f14ad7b233ea79082fc991bd1c587ae97d39
2026-06-15T17:00:48.134Z,frozen_alpha_perp_gap_fade_e0p35_x0_tp2_sl1p25_h9999_n0p35_m5_2026-06-15,BABA,RBABAUSDT,SELL,113.025,3.166696268,357.915846,1022.463969,1022.106053,-0.357916,alpha_research,ALLOW,RAW_PNL_ALPHA_RESEARCH,final_close,c55acd2c3e3c378625135c1c7e423cc9c806cf0cbb03238a49dc3bb388b4509e
2026-06-15T17:00:48.134Z,frozen_alpha_perp_gap_fade_e0p35_x0_tp2_sl1p25_h9999_n0p35_m5_2026-06-15,GME,RGMEUSDT,SELL,21.825,16.3729780379,357.340246,1022.106053,1021.748713,-0.35734,alpha_research,ALLOW,RAW_PNL_ALPHA_RESEARCH,final_close,3064a285c33d9b2635886754fa8cdb6b32a701f333b41894f31e81dd33a1b824
2026-06-17T08:56:17.852Z,frozen_alpha_perp_gap_fade_e0p35_x0_tp2_sl1p25_h9999_n0p35_m5_2026-06-17,AAPL,RAAPLUSDT,BUY,297.105,1.1780347015,350,1000,999.65,-0.35,alpha_research,ALLOW,RAW_PNL_ALPHA_RESEARCH,fade perp_gap entry -0.6155%,b08745eda972089736406c1ef3d9f5c0e1b15f7fe26eea053e91785fe30c02db
2026-06-17T11:30:40.461Z,frozen_alpha_perp_gap_fade_e0p35_x0_tp2_sl1p25_h9999_n0p35_m5_2026-06-17,AAPL,RAAPLUSDT,SELL,299.1,1.1780347015,352.350179,1002.000179,1001.647829,-0.35235,alpha_research,ALLOW,RAW_PNL_ALPHA_RESEARCH,signal_exit,39d6f8c8c35327b8968e76860b57751b72bfde380cd8cd4a972ea4cf4ef74ed1
2026-06-17T13:39:45.342Z,frozen_alpha_perp_gap_fade_e0p35_x0_tp2_sl1p25_h9999_n0p35_m5_2026-06-17,PLTR,RPLTRUSDT,BUY,131.385,2.6683163235,350.57674,1001.647829,1001.297252,-0.350577,alpha_research,ALLOW,RAW_PNL_ALPHA_RESEARCH,fade perp_gap entry -0.5525%,1a0f1b6b92d4c637c9b3dc89537a769d9f0222af51301dc0c6d3982f36aaf97c
2026-06-17T13:39:45.342Z,frozen_alpha_perp_gap_fade_e0p35_x0_tp2_sl1p25_h9999_n0p35_m5_2026-06-17,CRCL,RCRCLUSDT,BUY,79.815,4.3908292715,350.454038,1001.297252,1000.946798,-0.350454,alpha_research,ALLOW,RAW_PNL_ALPHA_RESEARCH,fade perp_gap entry -0.4242%,910884bc29c0bcfc72e3818bbc426d4ee099b7ff33445728a7f6076e7e802f6a
2026-06-17T13:49:50.003Z,frozen_alpha_perp_gap_fade_e0p35_x0_tp2_sl1p25_h9999_n0p35_m5_2026-06-17,PLTR,RPLTRUSDT,SELL,134.995,2.6683163235,360.209362,1016.770489,1016.41028,-0.360209,alpha_research,ALLOW,RAW_PNL_ALPHA_RESEARCH,take_profit,f21dfe2dac17cf3d126905bd386a134484852f9f75b08c74f4b70826ac588449
2026-06-17T14:15:36.257Z,frozen_alpha_perp_gap_fade_e0p35_x0_tp2_sl1p25_h9999_n0p35_m5_2026-06-17,CRCL,RCRCLUSDT,SELL,81.845,4.3908292715,359.367422,1019.132594,1018.773227,-0.359367,alpha_research,ALLOW,RAW_PNL_ALPHA_RESEARCH,take_profit,2e269b33d42ee4d3c032c8399b2694b41ccc181e9a31451cc6469abbc83e568c
2026-06-17T14:15:36.257Z,frozen_alpha_perp_gap_fade_e0p35_x0_tp2_sl1p25_h9999_n0p35_m5_2026-06-17,HOOD,RHOODUSDT,BUY,100.925,3.5330258052,356.570629,1018.773227,1018.416656,-0.356571,alpha_research,ALLOW,RAW_PNL_ALPHA_RESEARCH,fade perp_gap entry -0.4046%,4c32687aa1ddef11aa6ed22afc97d2d77a21602c89cb6d4257706f3b23aaf3f4
2026-06-17T14:52:01.037Z,frozen_alpha_perp_gap_fade_e0p35_x0_tp2_sl1p25_h9999_n0p35_m5_2026-06-17,HOOD,RHOODUSDT,SELL,103.695,3.5330258052,366.357111,1028.203138,1027.836781,-0.366357,alpha_research,ALLOW,RAW_PNL_ALPHA_RESEARCH,take_profit,99c28ad9d8617968d5f6be4afe35b6ea4e4125e58e1ca7d648d05b8da0470d3b
2026-06-17T18:11:35.880Z,frozen_alpha_perp_gap_fade_e0p35_x0_tp2_sl1p25_h9999_n0p35_m5_2026-06-17,QQQ,RQQQUSDT,BUY,727.215,0.4946857163,359.742873,1027.836781,1027.477038,-0.359743,alpha_research,ALLOW,RAW_PNL_ALPHA_RESEARCH,fade perp_gap entry -0.4190%,fbad800c83db920649d609eab8577a03aea970d6cadcc5b141b12fd95bb1082b
2026-06-17T18:37:04.085Z,frozen_alpha_perp_gap_fade_e0p35_x0_tp2_sl1p25_h9999_n0p35_m5_2026-06-17,TQQQ,RTQQQUSDT,BUY,79.785,4.5150835207,360.235939,1029.245539,1028.885303,-0.360236,alpha_research,ALLOW,RAW_PNL_ALPHA_RESEARCH,fade perp_gap entry -0.5237%,471cd2f188f399a01b11890dc7c2663eaf8b39fd224bda0f757735381e38bb04
2026-06-17T18:42:06.406Z,frozen_alpha_perp_gap_fade_e0p35_x0_tp2_sl1p25_h9999_n0p35_m5_2026-06-17,TQQQ,RTQQQUSDT,SELL,80.88,4.5150835207,365.179955,1034.967097,1034.601917,-0.36518,alpha_research,ALLOW,RAW_PNL_ALPHA_RESEARCH,signal_exit,485c1bce72b16ff956b8ebc666834efb02a945df6aa2d87864f63d6c286c07b1
2026-06-17T20:03:36.170Z,frozen_alpha_perp_gap_fade_e0p35_x0_tp2_sl1p25_h9999_n0p35_m5_2026-06-17,TQQQ,RTQQQUSDT,BUY,77.525,4.6444238876,360.058962,1028.739891,1028.379832,-0.360059,alpha_research,ALLOW,RAW_PNL_ALPHA_RESEARCH,fade perp_gap entry -0.5452%,00daad35ee620f126e7d0313d8a882c94dd5fca828b8120f1ba1ac45c2cae1db
2026-06-17T20:08:38.640Z,frozen_alpha_perp_gap_fade_e0p35_x0_tp2_sl1p25_h9999_n0p35_m5_2026-06-17,TQQQ,RTQQQUSDT,SELL,77.745,4.6444238876,361.080735,1030.282146,1029.921065,-0.361081,alpha_research,ALLOW,RAW_PNL_ALPHA_RESEARCH,signal_exit,e563241865b17c5b791dccd711c49e13cd543a2e2a336927546d4223b486055a
2026-06-17T20:59:19.834Z,frozen_alpha_perp_gap_fade_e0p35_x0_tp2_sl1p25_h9999_n0p35_m5_2026-06-17,CRCL,RCRCLUSDT,BUY,81.11,4.450111057,360.948508,1031.281451,1030.920502,-0.360949,alpha_research,ALLOW,RAW_PNL_ALPHA_RESEARCH,fade perp_gap entry -0.3501%,8791f21d1f0c355f0cc3ee2e02482d5e9667f0cb39f54703f09e30277659cdac
2026-06-17T23:57:22.319Z,frozen_alpha_perp_gap_fade_e0p35_x0_tp2_sl1p25_h9999_n0p35_m5_2026-06-17,QQQ,RQQQUSDT,SELL,729.435,0.4946857163,360.841075,1035.336841,1034.975999,-0.360841,alpha_research,ALLOW,RAW_PNL_ALPHA_RESEARCH,final_close,64bfbff59cae4e7356a40cf1525f64ff17126864c89eb07d115380a72b033bb9
2026-06-17T23:57:22.319Z,frozen_alpha_perp_gap_fade_e0p35_x0_tp2_sl1p25_h9999_n0p35_m5_2026-06-17,CRCL,RCRCLUSDT,SELL,81.695,4.450111057,363.551823,1034.975999,1034.612448,-0.363552,alpha_research,ALLOW,RAW_PNL_ALPHA_RESEARCH,final_close,d95614827562b752cd574697e611fd23200e15bdc93ad6eca54e33e9362e2027
2026-06-18T00:02:24.564Z,frozen_alpha_perp_gap_fade_e0p35_x0_tp2_sl1p25_h9999_n0p35_m5_2026-06-18,SQQQ,RSQQQUSDT,BUY,38.065,9.1947983712,350,1000,999.65,-0.35,alpha_research,ALLOW,RAW_PNL_ALPHA_RESEARCH,fade perp_gap entry -0.7043%,e886d71d1135568336e112497b44218ca2e89e353d07ce6294e4c9a5f906de38
2026-06-18T00:32:53.967Z,frozen_alpha_perp_gap_fade_e0p35_x0_tp2_sl1p25_h9999_n0p35_m5_2026-06-18,SQQQ,RSQQQUSDT,SELL,37.985,9.1947983712,349.264416,998.914416,998.565152,-0.349264,alpha_research,ALLOW,RAW_PNL_ALPHA_RESEARCH,signal_exit,735b5af744d828757dc87398b0b9250a23ddf8ccfc3bc439f0ad445078cca15e
